ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,Score
NR2F2,0.8713273617356307,-14.521149902015658,15.438203649031133,1.0618464083614037e-7,8.731775385237494e-6,8.483590145379853,4.407955763641695
HPCAL4,-1.0688584505956804,-14.589222093014559,-15.410788982276065,1.0781204790261815e-7,8.780266377983863e-6,8.467827950403471,5.4046745339447355
NDUFA12,-0.6116026364466478,-13.83561939371935,-15.399624464968477,1.0848271524505795e-7,8.780266377983863e-6,8.461400379361319,3.092564026840484
KCNQ2,-0.7590151870032873,-15.69336695171939,-15.326101959390066,1.1301662319975914e-7,8.962405004163195e-6,8.418949367314564,3.8311864123660193
ACSF2,-0.9563432537427285,-16.351690179971097,-15.311010630112015,1.1397303070406743e-7,8.962405004163195e-6,8.410209286449946,4.827214714586708
GRAMD1B,-0.7695715891016164,-17.805497383122876,-15.306975638597613,1.142302654720363e-7,8.962405004163195e-6,8.407870901644976,3.8844706482747475
SYN2,-1.8202083587315965,-16.282495896992923,-15.306490043701205,1.142612660243414e-7,8.962405004163195e-6,8.40758944277165,9.18763899729103
RDH13,-0.6949320635954113,-15.14784773107304,-15.293521253528006,1.1509266081812839e-7,8.962405004163195e-6,8.400069038457815,3.5077220128833697
RCN3,-1.1393213173620254,-21.90623117043335,-15.268548629598497,1.1671255698091204e-7,9.020213332381916e-6,8.385568880544719,5.747629031048048
NDUFS2,-0.6047191459226777,-12.391427574669978,-15.250929729618578,1.178706530101109e-7,9.041734643962163e-6,8.375323594916335,3.0500511296055035
BCOR,-0.9811578688453544,-19.801770018526852,-15.23038110416305,1.1923745046620867e-7,9.078827802534511e-6,8.363358967307134,4.946968756872401
EPHA5,-0.7364368738063298,-13.71710678576667,-15.198417998117739,1.213985600202041e-7,9.175410282703513e-6,8.344714414412987,3.7097083340999584
NDUFV2,-0.6483032647952438,-12.727763809919082,-15.177656345188286,1.2282557067403287e-7,9.21550394860134e-6,8.332581771458052,3.2645187140652414
ATP1B2,-0.8204098285498542,-12.564309320806867,-15.138866940214639,1.2554180535449296e-7,9.351045052455313e-6,8.309867398475378,4.12595576259096
CGREF1,-1.3181910580341487,-19.34288888089576,-15.072463474709831,1.3034773471434787e-7,9.639168094451666e-6,8.270840796655017,6.611994207550128
GRIA2,-0.9585931838180528,-12.75319395559878,-15.01995278560304,1.3429279311696581e-7,9.859968717494941e-6,8.23985161883575,4.798836787512497
ISOC2,-0.6528379858382785,-15.974041450480483,-14.868251121365974,1.4645386575913502e-7,1.0676590681830843e-5,8.149685234632267,3.2456280523798
ZNF180,0.6494418132884583,-22.60469863121611,14.843783153052378,1.4852739525025125e-7,1.0751500674488257e-5,8.135052521955165,3.2267717258436064
ALK,-1.1374666214455793,-15.55974342733831,-14.814601572716256,1.510430594279396e-7,1.0789792058874337e-5,8.117568043327111,5.6497818363098595
TPD52L1,-1.115400197233825,-22.15145838793746,-14.81330689106312,1.5115575994531615e-7,1.0789792058874337e-5,8.116791490102207,5.540178195769236
SRGAP2,-0.771028997835165,-11.87232334487719,-14.79371473885486,1.5287266672056053e-7,1.0837090629107874e-5,8.10503144624155,3.828226280974805
SYT6,0.7685707309753536,-14.508843926825346,14.773706047535864,1.5464842621529553e-7,1.0887884747034403e-5,8.093004655393946,3.8144599505293395
CCDC136,-0.9175041546033835,-15.892059148453171,-14.733468115473643,1.5828919144288634e-7,1.1068398631574346e-5,8.068767189073046,4.547072793209601
NUMBL,-0.6410721818446632,-15.275001126621415,-14.628152709188848,1.6827635056240086e-7,1.1587846597172341e-5,8.005003519138443,3.1643305347974775
PTPN12,0.7011219679996277,-13.776544711457078,14.627998562133401,1.6829147127678765e-7,1.1587846597172341e-5,8.004909841871516,3.460736114885892
FGF12,-1.5835232626525872,-19.19227336758928,-14.619780248320913,1.6909981414299553e-7,1.1587846597172341e-5,7.999913980180571,7.816266489922132
NDUFV1,-0.6904576902013222,-13.080025230290666,-14.552667526940684,1.7586442773280487e-7,1.1771806731785376e-5,7.959007490503112,3.40337427173483
SCN3B,-1.0014690777132689,-14.00597905037897,-14.547282404150643,1.7642008916098408e-7,1.1771806731785376e-5,7.955716705077778,4.9363981912252175
VAMP1,-1.1827334716926146,-20.327367657728537,-14.538556978111094,1.7732455538740847e-7,1.1771806731785376e-5,7.950382026387178,5.829878825311621
PTRH2,-0.7174620948653772,-16.18920934762197,-14.529035512580544,1.7831740889247088e-7,1.1771806731785376e-5,7.944556877948276,3.536483218686182
ABLIM3,-0.8819351394267763,-16.04609368982551,-14.526050434549804,1.7862994667473318e-7,1.1771806731785376e-5,7.942729821654053,4.347196657319833
PREPL,-0.7167819684349901,-12.202841865619439,-14.525804804050562,1.7865569123052036e-7,1.1771806731785376e-5,7.942579463006972,3.5331307688148055
CNTN1,-1.3822422714713838,-11.569225043314747,-14.478380090208704,1.8370423129999033e-7,1.2027361742245864e-5,7.913499920324885,6.800396478501327
COMTD1,-1.1116630418349889,-16.42220474049122,-14.466678012871602,1.8497415901616871e-7,1.2033856838779734e-5,7.906309405890884,5.468932119510743
OGDHL,-0.9576723923667281,-17.349652912384194,-14.411861311493118,1.9105399151857155e-7,1.2351219992574824e-5,7.872546443251878,4.70053396350378
SCN9A,-0.9946855699482064,-18.696392979672044,-14.369020408947998,1.959599098113379e-7,1.258919945594214e-5,7.846067457389465,4.8739611684168755
HLA-C,1.7835444610968452,-21.298727002010267,14.337715222760428,1.9963313635310883e-7,1.2745521792382645e-5,7.826667018150161,8.729812306132281
HMGB2,1.003006226296895,-12.750570273539171,14.313281029867735,2.0255321087112304e-7,1.2803597272258874e-5,7.811494383892867,4.907376461914502
HOMER2,-0.8787262049165996,-17.45058443798745,-14.309295516760576,2.030339872923627e-7,1.2803597272258874e-5,7.809017018799244,4.299315578923171
SST,-2.3066050286413606,-21.722395441665462,-14.249954897608614,2.1034401821732222e-7,1.3183696117413752e-5,7.772047293927335,11.256146770890924
SORCS1,-0.5289333989295049,-16.193641558235402,-14.197390674537358,2.1706353140135146e-7,1.3522400238027222e-5,7.739167176461239,2.5753482701212485
QNG1,-0.8687246286590131,-17.7554277790723,-14.1814717973579,2.1914519939525795e-7,1.3524854748552723e-5,7.729184942715481,4.229705015665447
FAIM2,-0.8595194393374932,-16.284471080369077,-14.17699587822813,2.1973448224616255e-7,1.3524854748552723e-5,7.726376165838147,4.184886169555967
HPCA,-1.2924267579980722,-19.05794173086779,-14.163667247120946,2.2149970980487505e-7,1.3552354268358993e-5,7.718006659606395,6.291514399929302
SLC24A3,-0.9420806720503165,-19.802484972758197,-14.153138807803865,2.2290519888044252e-7,1.355764816149153e-5,7.711389789054461,4.585875030286798
HOOK1,-0.9362744367714395,-16.184414958552352,-14.136662210444294,2.251246195865126e-7,1.3612093910175076e-5,7.701024529124357,4.555981689232534
CAMK2D,-0.6352943264827378,-11.238068267156326,-14.102291457538703,2.2983369133536576e-7,1.365045203684282e-5,7.679362411476452,3.0906134888891206
CHRM2,-0.8022101353880586,-20.80005490252696,-14.096032852831303,2.3070286839177537e-7,1.365045203684282e-5,7.675412127140778,3.902634357023917
BCL2L11,0.7229291572261154,-19.199345326403588,14.088834369893974,2.3170708156452925e-7,1.365045203684282e-5,7.670866397091038,3.516944055213417
MCCC1,-0.6995144792156509,-14.83203530996853,-14.084309011447184,2.3234086479532173e-7,1.365045203684282e-5,7.668007488711991,3.4030350894309196
ERO1B,0.7077338198061298,-19.492533276062805,14.076790767686479,2.3339805884983671e-7,1.365045203684282e-5,7.663255741343386,3.443020972886465
PGAM2,-1.5620676710608166,-18.495825026272676,-14.058691185730273,2.3596510953059743e-7,1.365045203684282e-5,7.6518056442232485,7.59922954367727
PALS2,-0.6091842870111801,-13.63420415564471,-14.058536009921587,2.3598725288320882e-7,1.365045203684282e-5,7.651707412363715,2.9635919859064144
TCAF1,-0.6060594681644158,-13.527175201668012,-14.055765687206746,2.3638296162642496e-7,1.365045203684282e-5,7.649953512309246,2.948390201669471
CYP4X1,-1.4049320494337998,-18.865586752138892,-14.04084256390179,2.3852725093137994e-7,1.3697327443148907e-5,7.640499562408575,6.832696179310337
ZNF714,0.9187541407393418,-16.343022428316555,14.010540654724128,2.429479618266456e-7,1.3873678331200501e-5,7.621271414172156,4.463131563192697
DIRAS1,-0.6318633437539027,-14.166675751262382,-13.995428249886993,2.451865754031822e-7,1.3885055559543548e-5,7.611665947626175,3.069246101769299
EEF1AKMT1,-0.640815595982577,-16.826395432865322,-13.985263655241472,2.467051240263645e-7,1.3885055559543548e-5,7.60519936820125,3.112731240647074
ADCY1,-0.910686886912881,-17.113613939999016,-13.981968469213655,2.471996465995203e-7,1.3885055559543548e-5,7.603101986863772,4.42361818456495
SLC7A8,-1.067221371412618,-18.39040380888205,-13.925257232889148,2.5588505498105045e-7,1.4294796087772922e-5,7.5669262704725995,5.170497616848591
RTN1,-1.288726485243572,-10.864517249881615,-13.901372267208519,2.5964385907195866e-7,1.4426374202165746e-5,7.551645320791817,6.238522336207371
TMEM179,-0.8133822699285282,-21.300382363603415,-13.891383963527662,2.612338436490661e-7,1.443668106918683e-5,7.545247158283827,3.9372034245340766
PTS,-1.0120332960507081,-15.119933235057452,-13.862370420747865,2.6591388850166654e-7,1.4547488669337964e-5,7.526635535334934,4.895419576119001
NR2F1,0.7368682039047378,-13.12043411199352,13.857454658954987,2.6671599714402957e-7,1.4547488669337964e-5,7.5234782498074235,3.5643876980053015
UNC5D,-0.980221329006298,-16.372360461462304,-13.852758902580927,2.674847123752189e-7,1.4547488669337964e-5,7.5204612065146,4.7415383482663405
PEX5L,-0.8325892147283867,-19.37432417995768,-13.82571751975033,2.7195957149422497e-7,1.4653760751896786e-5,7.503066772686914,4.02477864557812
PFKP,-1.25487283223808,-12.845171265300072,-13.813711558297289,2.739728862882489e-7,1.4653760751896786e-5,7.4953328388210565,6.066119148271214
TAFA2,-0.5850044334209805,-19.639925458732996,-13.810374991816742,2.745353342557321e-7,1.4653760751896786e-5,7.493182296958272,2.8279412098430754
FAM184B,-1.0606583247914436,-20.69091519752512,-13.80678965462333,2.75141144577885e-7,1.4653760751896786e-5,7.490870825577918,5.127276333104917
COA7,-0.5939950866723418,-12.956198166115211,-13.773782755208234,2.807884197778877e-7,1.487744415926241e-5,7.469562598862018,2.867494453703152
GPX1,0.76028436728207,-14.2818730780882,13.754789687600383,2.840961697695898e-7,1.4975510405444173e-5,7.457277796278955,3.6680819223564294
CARMIL3,-0.7160555690433057,-15.630803216819293,-13.73598043541476,2.874145208768127e-7,1.5073131939248765e-5,7.44509494200172,3.45267423614367
ANTXR2,0.808370077317992,-16.270106151094264,13.724149356076826,2.8952377136591176e-7,1.5106580563154331e-5,7.43742323200251,3.89701781499287
GRIK2,-0.6346479448805891,-15.83280232042801,-13.71597217102518,2.909916287094618e-7,1.5106580563154331e-5,7.432116929577239,3.0595322821126167
MXRA7,0.7193210508180936,-14.875847991046333,13.696286404498826,2.9455929486281883e-7,1.5214949708014647e-5,7.419329391327,3.4654942312724852
GLRA2,-0.8311471714118781,-17.54974528160396,-13.670240858621652,2.9935426494589297e-7,1.537688892278938e-5,7.402382056227378,4.0004206508201765
TAF12,0.8852418337401531,-16.625774141161546,13.663087346062902,3.006863190466646e-7,1.537688892278938e-5,7.397721690227078,4.260785375288374
TENM1,-1.2096130890672843,-14.304465006014292,-13.628601616147979,3.072007474307743e-7,1.56322598160442e-5,7.375220309708775,5.8133741792783855
SLC8A2,-0.7331676375225396,-13.991189784066666,-13.618010091639047,3.092327885389332e-7,1.5658146962520663e-5,7.368297970429104,3.52306085434766
DNAAF2,0.7531448226489204,-16.42933986795763,13.594109658139937,3.1387317153666796e-7,1.575359542351362e-5,7.352657298589669,3.617068623185352
PCDHGA6,0.8113626940616676,-16.717553160122645,13.592520731836721,3.1418439377168383e-7,1.575359542351362e-5,7.351616506874864,3.896666954957791
STT3A,0.5697383412166133,-12.391451102430395,13.578633808713043,3.169190210987512e-7,1.575359542351362e-5,7.342514953666438,2.7362369300929505
RIMBP2,-1.2124549088716279,-21.925515018778807,-13.572946343461588,3.1804660755892903e-7,1.575359542351362e-5,7.338784653640856,5.822960572817936
FIBCD1,1.3147305749083102,-19.945014373691933,13.56925512536393,3.1878080047580825e-7,1.575359542351362e-5,7.336362810827232,6.31415176395637
NEFM,1.0809287344628,-8.673101594486866,13.548494026297735,3.229453874255397e-7,1.578632448544567e-5,7.3227288785128835,5.1903160144423905
PPFIA2,-0.9105353760310049,-11.094601313677588,-13.537443532046861,3.251866290775368e-7,1.578632448544567e-5,7.315463370463245,4.372134992117458
ANKS1B,-0.663417440618618,-16.29736385009634,-13.536677001146176,3.2534273360759477e-7,1.578632448544567e-5,7.314959168194129,3.1855441126879387
C8orf82,-0.6733898519008807,-15.114368224899803,-13.52822287444021,3.2706994176960405e-7,1.578632448544567e-5,7.3093963757260685,3.2334288291643287
PLXNC1,-0.8126075140006801,-12.288007099829345,-13.527968798009192,3.271220075299083e-7,1.578632448544567e-5,7.309229139950045,3.901912918866068
RALGPS1,-0.6823980656344784,-15.516958872324107,-13.5145071142063,3.2989377701355156e-7,1.584569221459017e-5,7.300363993469919,3.2755713010940948
RAPH1,-0.5707567837540886,-13.077174803091495,-13.485631254457017,3.3592754865128746e-7,1.603283409146365e-5,7.2813178817572,2.7367729001666135
BLVRA,-0.6808075998094214,-13.461079550416267,-13.48098660528323,3.3690944291819717e-7,1.603283409146365e-5,7.27825050705489,3.2644654297944724
OMG,-0.9102037257196578,-18.93450981801503,-13.451558782992388,3.4320498322110744e-7,1.6257161394146373e-5,7.258791342006324,4.358924940669934
LETMD1,-0.6190399985959729,-16.537084594141202,-13.43303718046086,3.472341278612567e-7,1.6372566973788338e-5,7.246521975088413,2.962653144492093
PCSK2,-0.8674365604947489,-18.525178610884403,-13.414675002191563,3.5128039380153765e-7,1.6376675776787506e-5,7.2343414350208075,4.15135555385056
PCLO,-0.7019247146163412,-12.632168865631241,-13.41284669254707,3.516861292672829e-7,1.6376675776787506e-5,7.233127710784782,3.359253223942429
RGS7,-1.2131046317170835,-18.560777230241133,-13.40841237173668,3.526723451470923e-7,1.6376675776787506e-5,7.230183294902645,5.805644907805379
SEZ6L,-2.7965218404562933,-18.721319096897755,-13.403832564955414,3.536941358543464e-7,1.6376675776787506e-5,7.227141249440027,13.383522210801374
PRKCB,-1.4757690204764895,-15.775867984118923,-13.385664964334849,3.5777990864098927e-7,1.6491568075877705e-5,7.215063500091386,7.058216644523339
TCEAL6,-1.7797942734319498,-20.62097353705226,-13.374055956583526,3.6041807097729283e-7,1.653900603381961e-5,7.207337264664151,8.510069578310954
PDE4B,-0.5995448685230915,-14.568046280911464,-13.33919044569201,3.6847176421232655e-7,1.6833427841504466e-5,7.1840924642079464,2.862123743864294
SPINT2,-1.02462024987579,-16.23563328796848,-13.291013613433853,3.799303369584261e-7,1.7270647062148138e-5,7.1518726869338,4.879950042972483
SCN1A,-0.8155726343525593,-19.615629408728516,-13.280549770230916,3.8247095263633696e-7,1.7270647062148138e-5,7.144859214022709,3.8843207642425814
GRIA1,-0.6181803124224121,-14.540215378335345,-13.278041532893813,3.8308274444690873e-7,1.7270647062148138e-5,7.143177227117425,2.94420205196627
CNTN6,0.854018631962191,-20.030634154576198,13.258237208438878,3.879515329272782e-7,1.7413772082792544e-5,7.129885572332505,4.064366172505226
CENPVL3,-1.482039437105005,-18.8433661285487,-13.230113634995037,3.949837899921604e-7,1.756174920140613e-5,7.110976325902021,7.047738104272114
QDPR,-0.6629774079303381,-12.748846263054887,-13.228981269686713,3.952698789844219e-7,1.756174920140613e-5,7.110214124861592,3.152744132955989
NDUFA9,-0.6066468146372035,-12.943603674616377,-13.224620532144172,3.9637375374318735e-7,1.756174920140613e-5,7.107278280812192,2.884867814115392
VMP1,-0.8276307456100422,-14.860545699447062,-13.20800006111178,4.0061247694752173e-7,1.767337189074496e-5,7.096079765168053,3.9334645752462527
RAB3B,-1.370511543311693,-15.074974612094053,-13.168098144408377,4.109951653366603e-7,1.8053928651690304e-5,7.069137205723816,6.5009232101237044
KIRREL3,-0.8799289480442773,-17.244009547636935,-13.158117942215647,4.136384396410685e-7,1.809272136625763e-5,7.062385648180106,4.1730596088057075
KCTD8,-1.3598146398831332,-20.41062002894943,-13.122328342084254,4.232734033714385e-7,1.8412203626343637e-5,7.038132129258148,6.438578493275308
RASA4,-0.6044156920935109,-13.682336602204552,-13.114553097518705,4.25399303074961e-7,1.8412203626343637e-5,7.032854372926629,2.861844373469787
RHOB,-0.5746292414999168,-13.506165972515237,-13.111212838015756,4.263162236666783e-7,1.8412203626343637e-5,7.030586082366993,2.7208086803995872
SUCLA2,-0.5334238254960884,-11.735506987735578,-13.071950519336236,4.3725966791307525e-7,1.8805288785608203e-5,7.0038807907210074,2.5208116368342317
CASKIN1,-0.6761278228017211,-13.76006165162161,-13.065536963416678,4.39076691170928e-7,1.8805288785608203e-5,6.999510864080081,3.1951907699677173
CNTNAP2,-0.9541207210179028,-12.436337001861302,-13.059038409882481,4.409263306318179e-7,1.880614835088986e-5,6.995080848027417,4.508888427099565
OPTN,-0.5900427263856969,-11.81372807940437,-13.017187141859738,4.530469924723849e-7,1.924326461001506e-5,6.966498562096836,2.782477022169203
KLHL14,-1.0676729633379693,-17.17802618419952,-12.98640202927891,4.6219836321882227e-7,1.9511020624404928e-5,6.945415595141119,5.0284407217063265
ME2,-0.5211355425096098,-12.31714523188269,-12.983249179019941,4.6314709916867425e-7,1.9511020624404928e-5,6.9432535892622145,2.4544024935230353
DHTKD1,0.5818505342974714,-13.640939089650255,12.969793217058182,4.672205043432325e-7,1.9564396630176525e-5,6.934020567553517,2.7396627567534537
ECI1,0.49774194973801045,-13.506470185661827,12.966508751411267,4.682207968696785e-7,1.9564396630176525e-5,6.931765437215946,2.3436346652453404
PCDH1,-1.1134445574932244,-13.429868920069254,-12.896639706320215,4.900717210279368e-7,2.039452315970106e-5,6.88365846019326,5.222596603492085
PROM1,1.205368711022638,-15.561564806906699,12.889375735198351,4.924075279535315e-7,2.0409100725138507e-5,6.8786421949115155,5.653391557418746
DNAJC12,-0.5766210711462652,-16.0712005865414,-12.879659361825402,4.955512325276949e-7,2.045691212510914e-5,6.871928005756109,2.7038684160719226
RIGI,-1.0251138895058887,-16.783594446296785,-12.871982943490208,4.980506376723074e-7,2.047785001853459e-5,6.866619919352267,4.80646752869584
MTF2,0.7863847347286654,-15.58072714154347,12.863803526773516,5.007291925858045e-7,2.0505957651750933e-5,6.8609605746442455,3.686665958422432
SCN2A,-1.0801972182071538,-13.98432735416781,-12.848298922663606,5.058504633689846e-7,2.063347981337219e-5,6.850223159481562,5.061185775990975
NDRG1,-0.912421441494784,-16.57685823937818,-12.821916697838953,5.146985634249651e-7,2.0911409223103622e-5,6.831923201219796,4.269782614166341
DOC2B,-0.5583580854205294,-17.273581295897735,-12.806798935203995,5.198459458731842e-7,2.1037387707206538e-5,6.821420042930674,2.611445338003977
SHD,0.7423829564555255,-16.6857990969914,12.796866187484937,5.232589319284613e-7,2.1092464946245703e-5,6.814512542783218,3.471288172293564
GARNL3,-0.791654370727219,-16.998879728392257,-12.780810823662316,5.288283098692245e-7,2.1205403643920254e-5,6.8033360183905796,3.6998390205462575
PCDH10,-0.5478436455327085,-13.424105569406777,-12.776923366610804,5.301866656763796e-7,2.1205403643920254e-5,6.800627783980241,2.560376563118413
ATP8A2,-0.9306589925461708,-14.365963943624704,-12.73276036685195,5.458924447866389e-7,2.1748947441712642e-5,6.769804057174687,4.339255026747714
SHTN1,-0.5669379019524925,-12.01810778287186,-12.713768163675086,5.528045555249289e-7,2.1939297398612912e-5,6.756515986377167,2.6412374194676755
NEFL,1.1409739941460764,-10.176224762363464,12.66447861451398,5.711997672804394e-7,2.258216310721399e-5,6.721938770801387,5.301232689661808
RARS2,-0.45597459367451343,-15.844821854292503,-12.654327187755584,5.750719476053306e-7,2.2648140036150164e-5,6.71480099376825,2.1179871494479596
FAT4,0.9607540937155061,-12.18431950543917,12.647698827454324,5.776159665963823e-7,2.2661505803985547e-5,6.710137355365598,4.462425333789291
SLC17A6,-1.4686583731457485,-14.200923473909091,-12.637634555471967,5.81502579117594e-7,2.2727243386881176e-5,6.70305165691399,6.819646477052307
IDH3A,-0.6977422632689496,-12.762421951925242,-12.625392673019114,5.862692299344857e-7,2.282674778218401e-5,6.6944253501095545,3.238609760459158
BCKDHB,-0.6787205195960624,-14.84002033515276,-12.595230164025974,5.981993870243344e-7,2.320336414801182e-5,6.6731360988719945,3.145495663323603
MTTP,0.9081677786698563,-13.017296310507295,12.54753009137776,6.176187618907576e-7,2.3797100600575633e-5,6.6393662544130265,4.1988918863713804
OPRM1,-0.9554390225678482,-16.744236300622966,-12.546281006589776,6.181365755767773e-7,2.3797100600575633e-5,6.638480260596442,4.417449345823061
HPRT1,-1.038066066038633,-14.501738392067658,-12.514138508852527,6.316281580013701e-7,2.4225768045134635e-5,6.615651370863521,4.791424840761484
DLL1,0.9492489445019281,-16.73311407761015,12.48798618865154,6.428461601856747e-7,2.4564370559660038e-5,6.597034574430024,4.375747505516465
NDUFS7,-0.617878975227315,-13.62997469092784,-12.466209299979067,6.523557838694068e-7,2.48354263051616e-5,6.5815033658509225,2.8452884289556124
STX2,0.6708960547341363,-16.39272849088359,12.440084122474532,6.639703365738473e-7,2.5184321363994746e-5,6.5628359603844295,3.085363569820648
SYNGAP1,-0.521430309394102,-16.301498539367902,-12.405972153432996,6.794816825409896e-7,2.567791255455453e-5,6.538404008516473,2.3935946977779423
VARS2,-0.6766659681942269,-16.08171626236996,-12.398773201733334,6.828062001117812e-7,2.5709029051095233e-5,6.533239543247204,3.1058388206408907
ALDH5A1,-0.6831073829541356,-11.947338105287429,-12.384059478929423,6.896572504440337e-7,2.5835279349449554e-5,6.522674946681237,3.133951060588446
SPTB,-0.8674948520858088,-18.65148925394506,-12.367701796023855,6.973632449771118e-7,2.5835279349449554e-5,6.510915601998711,3.9798814645981833
CDH9,-1.245293500924486,-18.722370524596254,-12.367397249151118,6.975076160375198e-7,2.5835279349449554e-5,6.510696523204452,5.713141133226811
ZNF805,0.6013542219023229,-21.539620836270814,12.365407884481527,6.984514928735368e-7,2.5835279349449554e-5,6.509265324834914,2.7588849843343866
PLCB2,-1.3321068400068938,-17.976935159663384,-12.364829241500999,6.987263020864847e-7,2.5835279349449554e-5,6.508848992593446,6.11142222764854
RBBP4,0.44283048427299576,-11.939181716616313,12.34824601012207,7.066531178633807e-7,2.6034721858486345e-5,6.496909326456384,2.0301329107034936
SH2D5,-0.5053967164247126,-19.117943475547854,-12.258759822900622,7.511832411611149e-7,2.75581372330768e-5,6.432210263557787,2.3044827492353237
RTN1,-1.0919402653191614,-11.552713677117351,-12.25285791394979,7.542275411065001e-7,2.75581372330768e-5,6.427927030693398,4.978974779307462
ELFN2,-0.9855732977732821,-17.368176928353154,-12.24934548127682,7.56045792365761e-7,2.75581372330768e-5,6.425376978151755,4.493967983988349
TXN2,0.5953966401643829,-13.695194014318313,12.23882958755249,7.615185428093683e-7,2.7654702635596705e-5,6.417738115318555,2.7139554266813954
PHGDH,0.8261330558816837,-11.747097632580177,12.233944386213114,7.640758389443977e-7,2.7654702635596705e-5,6.414187283692602,3.765705311255976
TNFAIP8L3,-0.9668789847315011,-19.57541592016237,-12.217084430731582,7.729749533928317e-7,2.782521872390508e-5,6.4019219726025955,4.40467659402767
PSTPIP2,0.8814737325494093,-17.19458001381667,12.214778370244487,7.742010463115919e-7,2.782521872390508e-5,6.400243079575182,4.015607722706659
CRTAP,0.8634181830937155,-15.69703786436546,12.168326235326875,7.993631046112856e-7,2.8629454189196533e-5,6.366358721420248,3.9226702059164746
EZH2,0.5192506123942042,-15.769901040667389,12.1494479080507,8.098466757270022e-7,2.8904215207631443e-5,6.352552175584094,2.356898685859513
APBA1,-0.922150827245316,-13.160682879302906,-12.137747911709893,8.16420301202172e-7,2.9038007875630194e-5,6.3439850337436745,4.183828901376852
PBX1,0.9672820056232023,-13.84851075038336,12.081062226483711,8.491167908669512e-7,3.0010513286376096e-5,6.302364447136476,4.374752033834535
RAC3,-0.7074505781243783,-15.511406512467419,-12.077555100286121,8.511868155986165e-7,3.0010513286376096e-5,6.29978320090582,3.1996055312670064
PTGER3,-1.3116177778547105,-20.209549044007574,-12.075298595139234,8.525216343634419e-7,3.0010513286376096e-5,6.298122029662656,5.93208858215711
HAUS5,1.0949144491541247,-14.594644678015355,12.02272619656092,8.842857689086763e-7,3.1022434875809844e-5,6.259334799829093,4.936229218774262
LDOC1,-0.80491714881772225,-16.353384115098535,-12.001489636846932,8.974864828132313e-7,3.137844747223539e-5,6.243620361505542,3.6248385717568907
BDH2,0.7933917296943456,-13.267078540981313,11.979021818997099,9.116904630355891e-7,3.175292217727567e-5,6.226965648865924,3.5688476116020125
CNTN5,-0.6493334017542978,-15.47275503202301,-11.974818309610768,9.143754221688488e-7,3.175292217727567e-5,6.223846376194858,2.9208420925650485
P3H1,0.8454583546513099,-14.356577506682033,11.967893276137,9.188178401267903e-7,3.179975952411878e-5,6.218705260423732,3.802513343721512
CAMK4,-0.6958410492785863,-13.555141092491318,-11.958629113544978,9.247982110022851e-7,3.189933158017613e-5,6.211823108309709,3.1286533411202466
CAMK2B,-0.9105513027521095,-12.4667778927959,-11.95348523532246,9.281373735170721e-7,3.19074383357257e-5,6.207999614780952,4.093937052628522
N6AMT1,-0.595247751456224,-16.162138798854354,-11.940088255032553,9.368968657295155e-7,3.2101209609445635e-5,6.198034081883835,2.674733034405658
KSR2,-0.8680643588443502,-16.978822723161702,-11.912222893082838,9.554109573662372e-7,3.260969663505286e-5,6.177271574622573,3.89470376933203
TSFM,-0.5100054886905081,-13.640237114325126,-11.907527675941163,9.58570199777821e-7,3.260969663505286e-5,6.1737685721777815,2.2882177789528466
CACNA1B,-0.7102220654879936,-15.81387600014865,-11.903551306021685,9.6125479914593e-7,3.260969663505286e-5,6.170800849151643,3.1865201322185026
DNM1,-0.5750503318043485,-18.653379375229107,-11.895769663517443,9.665325925841637e-7,3.2680883286752034e-5,6.164990345296852,2.5795068467555557
GPRIN1,-0.48970522512330206,-10.81864428647411,-11.88272604822389,9.75451329875967e-7,3.2874308917360866e-5,6.1552425725298985,2.1954187323503938
IDH3G,-0.6052184639524647,-14.134530282110692,-11.80121707703223,1.0332900686828848e-6,3.467899557326081e-5,6.094095848496849,2.6992340959800494
ANK2,-1.0266798449599897,-9.49015517678047,-11.79786613393792,1.0357478004661026e-6,3.467899557326081e-5,6.091573378315276,4.578923823760234
NYAP1,-0.559246233043968,-16.74630269029706,-11.769544058131851,1.0567808086020397e-6,3.526834393383236e-5,6.070226119172434,2.490108128283736
NDUFA6,-0.5225788242155236,-13.677981323194146,-11.7539567808344,1.0685578286487035e-6,3.5514939325306637e-5,6.058456527778814,2.3252609475986006
CTBP2,0.45540458258663286,-11.852445656923141,11.744414190831668,1.075839397533766e-6,3.5514939325306637e-5,6.05124377849811,2.0263631861389966
XKR4,-0.5773124634607747,-14.465506224472808,-11.742142152773246,1.0775811807243525e-6,3.5514939325306637e-5,6.049525637685962,2.568803142497113
RASGRP2,-0.8960607540100582,-15.834463440701994,-11.735585207631752,1.0826253686667834e-6,3.5514939325306637e-5,6.044565421158779,3.987102005335046
