,Node1,Sign,Node2,Weight
10860,HSBP1,1,WASHC1_WASHC2C_WASHC3_WASHC4_WASHC5,0
10861,HSF1,1,HDAC1,0
10862,HSF1,1,HDAC2,0
10863,HSF1,1,HSP90B1,0
10864,HSF1,1,HSPA1B,0
10865,HSF1,1,PRKDC,0
10866,HSP90AA1,-1,FER,0
10867,HSP90AA1,-1,NR3C1,0
10868,HSP90AA1,1,AKT1,0
10869,HSP90AA1,1,AR,0
10870,HSP90AA1,1,BCL2,0
10871,HSP90AA1,1,CBLL1,0
10872,HSP90AA1,1,DAPK1,0
10873,HSP90AA1,1,FANCC,0
10874,HSP90AA1,1,FLCN,0
10875,HSP90AA1,1,LGMN,0
10876,HSP90AA1,1,MYOD1,0
10877,HSP90AA1,1,NOD2,0
10878,HSP90AA1,1,NOS3,0
10879,HSP90AA1,1,PAFAH1B1,0
10880,HSP90AA1,1,PPP5C,0
10881,HSP90AA1,1,RAF1,0
10882,HSP90AA1,1,SMYD2,0
10883,HSP90AA1,1,SRC,0
10884,HSP90AA1,1,TGFBR1,0
10885,HSP90AA1,1,TGFBR2,0
10886,HSP90AB1,-1,APAF1,0
10887,HSP90AB1,-1,KEAP1,0
10888,HSP90AB1,1,AR,0
10889,HSP90AB1,1,CBLL1,0
10890,HSP90AB1,1,FLCN,0
10891,HSP90AB1,1,NOD2,0
10892,HSP90AB1,1,NOS3,0
10893,HSP90B1,1,LRP1,0
10894,HSPA1A,-1,ACOT4,0
10895,HSPA1A,-1,AIFM1,0
10896,HSPA1A,-1,APAF1,0
10897,HSPA1A,-1,NR3C1,0
10898,HSPA1A,1,DCLRE1B,0
10899,HSPA1A,1,ENPP1,0
10900,HSPA1A,1,FLCN,0
10901,HSPA1A,1,GSTA4,0
10902,HSPA1A,1,NOD2,0
10903,HSPA1A,1,PACRG,0
10904,HSPA1B,1,ENPP1,0
10905,HSPA1B,1,GSTA4,0
10906,HSPA1B,1,NOD2,0
10907,HSPA1B,1,PACRG,0
10908,HSPA2,-1,MAP3K5,0
10909,HSPA2,-1,MAPK8,0
10910,HSPA5,-1,ATF6,0
10911,HSPA5,-1,EIF2AK3,0
10912,HSPA5,-1,ERN1,0
10913,HSPA5,-1,ERN2,0
10914,HSPA8,-1,AP2A2_AP2B1_AP2M1_AP2S1_CHEBI_18348_CLTA_CLTB_CLTC_CLTCL1,0
10915,HSPA8,-1,CFTR,0
10916,HSPA8,1,RNF5,0
10917,HSPA9,-1,MVD,0
10918,HSPB1,-1,AR,0
10919,HSPB1,-1,NFKBIA,0
10920,HSPB1,1,GCH1,0
10921,HSPB1,1,SP1,0
10922,HSPB1,1,UBE2N,0
10923,HSPB2,-1,CASP3,0
10924,HSPB2,-1,MAPK8,0
10925,HSPB2,1,AKT1,0
10926,HSPB2,1,AKT3,0
10927,HSPB6,-1,AKT3,0
10928,HSPB6,-1,PPP1R1B,0
10929,HSPB6,1,AKT1,0
10930,HSPB6,1,AKT3,0
10931,HSPD1,-1,BAX,0
10932,HSPG2,1,ITGA2,0
10933,HSPG2,1,PTPRS,0
10934,HTATIP2,1,TP53,0
10935,HTR1A,1,GNA14,0
10936,HTR1A,1,GNAI1,0
10937,HTR1A,1,GNAI3,0
10938,HTR1A,1,GNAO1,0
10939,HTR1A,1,GNAQ,0
10940,HTR1A,1,GNAS,0
10941,HTR1A,1,GNAZ,0
10942,HTR1A,1,GNB2,0
10943,HTR1B,1,GNA14,0
10944,HTR1B,1,GNAI1,0
10945,HTR1B,1,GNAI3,0
10946,HTR1B,1,GNAO1,0
10947,HTR1B,1,GNAZ,0
10948,HTR1B,1,TRPM8,0
10949,HTR1D,1,GNA14,0
10950,HTR1D,1,GNAI1,0
10951,HTR1D,1,GNAI3,0
10952,HTR1D,1,GNAO1,0
10953,HTR1D,1,GNAZ,0
10954,HTR1E,1,GNAI1,0
10955,HTR1E,1,GNAI3,0
10956,HTR1E,1,GNAO1,0
10957,HTR1E,1,GNAZ,0
10958,HTR1F,1,GNAI1,0
10959,HTR1F,1,GNAI3,0
10960,HTR2A,1,GNA14,0
10961,HTR2A,1,GNAI1,0
10962,HTR2A,1,GNAI3,0
10963,HTR2A,1,GNAQ,0
10964,HTR2A,1,GNAZ,0
10965,HTR2A,1,GNB2,0
10966,HTR2B,1,GNA14,0
10967,HTR2B,1,GNAI1,0
10968,HTR2B,1,GNAI3,0
10969,HTR2B,1,GNAQ,0
10970,HTR2B,1,GNAZ,0
10971,HTR2C,1,GNA12,0
10972,HTR2C,1,GNA14,0
10973,HTR2C,1,GNA15,0
10974,HTR2C,1,GNAI1,0
10975,HTR2C,1,GNAI3,0
10976,HTR2C,1,GNAO1,0
10977,HTR2C,1,GNAQ,0
10978,HTR2C,1,GNAZ,0
10979,HTR4,1,GNA14,0
10980,HTR4,1,GNAI1,0
10981,HTR4,1,GNAI3,0
10982,HTR4,1,GNAL,0
10983,HTR4,1,GNAO1,0
10984,HTR4,1,GNAQ,0
10985,HTR4,1,GNAS,0
10986,HTR4,1,GNAZ,0
10987,HTR4,1,GNB2,0
10988,HTR6,1,GNA13,0
10989,HTR6,1,GNA14,0
10990,HTR6,1,GNAI1,0
10991,HTR6,1,GNAL,0
10992,HTR6,1,GNAO1,0
10993,HTR6,1,GNAQ,0
10994,HTR6,1,GNAZ,0
10995,HTR7,1,GNA14,0
10996,HTR7,1,GNAI1,0
10997,HTR7,1,GNAI3,0
10998,HTR7,1,GNAL,0
10999,HTR7,1,GNAO1,0
11000,HTR7,1,GNAQ,0
11001,HTR7,1,GNAS,0
11002,HTR7,1,GNAZ,0
11003,HTRA2,-1,BIRC2,0
11004,HTRA2,-1,BIRC3,0
11005,HTRA2,-1,BIRC6,0
11006,HTRA2,-1,PEA15,0
11007,HTRA2,-1,XIAP,0
11008,HTT,-1,PAK2,0
11009,HUNK,1,ITM2A,0
11010,HUS1,1,PCNA,0
11011,HUS1_RAD1_RAD9A,1,APEX1,0
11012,HUS1_RAD1_RAD9A,1,MUTYH,0
11013,HUS1_RAD1_RAD9A,1,POLB,0
11014,HUS1_RAD1_RAD9A,1,TOPBP1,0
11015,HUWE1,-1,ATOH1,0
11016,HUWE1,-1,BRCA1,79.0123456790123
11017,HUWE1,-1,CHEK1,0
11018,HUWE1,-1,KAT7,79.0123456790123
11019,HUWE1,-1,KLF4,0
11020,HUWE1,-1,MCL1,0
11021,HUWE1,-1,MFN2,0
11022,HUWE1,-1,MYCN,79.0123456790123
11023,HUWE1,-1,MYOD1,79.0123456790123
11024,HUWE1,-1,NEIL1,0
11025,HUWE1,-1,POLL,0
11026,HUWE1,-1,PPARA,4.93827160493827
11027,HUWE1,-1,PTOV1,0
11028,HUWE1,-1,TBP,79.0123456790123
11029,HUWE1,-1,TP53,0
11030,HUWE1,-1,ZBTB17,79.0123456790123
11031,HUWE1,1,MYC,0
11032,HYAL2,1,SMAD4,0
11033,IAPP,1,CALCR,0
11034,IAPP,1,RAMP1,0
11035,IAPP,1,RAMP2,0
11036,IAPP,1,RAMP3,0
11037,IBSP,1,ITGAV,0
11038,IBSP,1,ITGB3,0
11039,ICAM1,1,EGFR,0
11040,ICAM1,1,ITGAL,0
11041,ICAM1,1,ITGAX,0
11042,ICAM1,1,ITGB2,0
11043,ICAM1,1,VCAM1,0
11044,ICAM2,1,ITGAL,0
11045,ICAM2,1,ITGB2,0
11046,ICAM3,1,ITGAD_ITGB2,0
11047,ICAM3,1,ITGB2,0
11048,ICAM4,1,ITGA2B,0
11049,ICAM4,1,ITGAL,0
11050,ICAM4,1,ITGAM,0
11051,ICAM4,1,ITGAV,0
11052,ICAM4,1,ITGB2,0
11053,ICAM4,1,ITGB3,0
11054,ICAM5,1,ITGAL,0
11055,ICAM5,1,ITGB2,0
11056,ICOS,1,PIK3R1,0
11057,ICOSLG,1,ICOS,0
11058,ID1,-1,ATOH1,0
11059,ID1,-1,MYOD1,0
11060,ID1,-1,MYOD1_TCF12,0
11061,ID1,-1,MYOD1_TCF3,0
11062,ID1,-1,MYOD1_TCF4,0
11063,ID1,-1,TCF12,0
11064,ID1,-1,TCF4,0
11065,ID1,1,AKT1,0
11066,ID2,-1,ATOH1,0
11067,ID2,-1,MYOD1,0
11068,ID2,-1,MYOD1_TCF12,0
11069,ID2,-1,MYOD1_TCF3,0
11070,ID2,-1,MYOD1_TCF4,0
11071,ID2,-1,TCF12,0
11072,ID3,-1,ATOH1,0
11073,ID3,-1,MYOD1_TCF12,0
11074,ID3,-1,MYOD1_TCF3,0
11075,ID3,-1,MYOD1_TCF4,0
11076,ID3,-1,TCF12,18.5185185185185
11077,ID3,-1,TCF3,0
11078,ID3,-1,TCF4,0
11079,IDE,-1,INS,0
11080,IER3,-1,PPP2R5C,0
11081,IFIH1,-1,RIGI,0
11082,IFIH1,-1,TRAF3,0
11083,IFIH1,1,IKBKE,0
11084,IFIH1,1,MAVS,0
11085,IFIH1,1,TBK1,0
11086,IFITM3,1,APH1A_NCSTN_PSEN1_PSENEN,0
11087,IFNA1,1,IFNAR1,0
11088,IFNA1,1,IFNAR1_IFNAR2,0
11089,IFNA1,1,IFNAR2,0
11090,IFNA10,1,IFNAR1,0
11091,IFNA10,1,IFNAR2,0
11092,IFNA14,1,IFNAR1,0
11093,IFNA14,1,IFNAR2,0
11094,IFNA16,1,IFNAR1,0
11095,IFNA16,1,IFNAR2,0
11096,IFNA17,1,IFNAR1,0
11097,IFNA17,1,IFNAR2,0
11098,IFNA2,1,IFNAR1,0
11099,IFNA2,1,IFNAR2,0
11100,IFNA2,1,IRF9_STAT1_STAT2,0
11101,IFNA21,1,IFNAR1,0
11102,IFNA21,1,IFNAR2,0
11103,IFNA4,1,IFNAR1,0
11104,IFNA4,1,IFNAR2,0
11105,IFNA5,1,IFNAR1,0
11106,IFNA5,1,IFNAR2,0
11107,IFNA6,1,IFNAR1,0
11108,IFNA6,1,IFNAR2,0
11109,IFNA7,1,IFNAR1,0
11110,IFNA7,1,IFNAR2,0
11111,IFNA8,1,IFNAR1,0
11112,IFNA8,1,IFNAR2,0
11113,IFNAR1,1,IFNGR1,0
11114,IFNAR1,1,JAK1,0
11115,IFNAR1,1,PIK3CA_PIK3R1,0
11116,IFNAR1_IFNAR2,1,JAK1,0
11117,IFNAR1_IFNAR2,1,PIK3CA_PIK3R1,0
11118,IFNAR1_IFNAR2,1,TYK2,0
11119,IFNAR2,1,JAK1,0
11120,IFNAR2,1,TYK2,0
11121,IFNB1,1,IFNAR1,0
11122,IFNB1,1,IFNAR1_IFNAR2,0
11123,IFNB1,1,IFNAR2,0
11124,IFNB1,1,JAK1,0
11125,IFNB1,1,TYK2,0
11126,IFNE,1,IFNAR1,0
11127,IFNE,1,IFNAR2,0
11128,IFNG,1,IFNGR1,0
11129,IFNG,1,IFNGR1_IFNGR2,0
11130,IFNG,1,IFNGR2,0
11131,IFNG,1,PSMB10,0
11132,IFNGR1,1,JAK1,0
11133,IFNGR1,1,JAK2,0
11134,IFNGR1_IFNGR2,1,JAK1,0
11135,IFNGR1_IFNGR2,1,JAK2,0
11136,IFNGR1_IFNGR2,1,STAT1,0
11137,IFNGR2,1,JAK1,0
11138,IFNGR2,1,JAK2,0
11139,IFNK,1,IFNAR1,0
11140,IFNK,1,IFNAR2,0
11141,IFNL1,1,IFNLR1,0
11142,IFNL1,1,IL10RB,0
11143,IFNL2,1,IFNLR1,0
11144,IFNL2,1,IL10RB,0
11145,IFNL3,1,IFNLR1,0
11146,IFNL3,1,IL10RB,0
11147,IFNLR1,1,JAK1,0
11148,IFNLR1,1,TYK2,0
11149,IFNW1,1,IFNAR1,0
11150,IFNW1,1,IFNAR1_IFNAR2,0
11151,IFNW1,1,IFNAR2,0
11152,IFTAP,-1,BTF3,0
11153,IGF1,-1,APC_AXIN1_GSK3B,0
11154,IGF1,-1,IRS1,0
11155,IGF1,1,IGF1R,0
11156,IGF1,1,INSR,0
11157,IGF1R,-1,CRK,0
11158,IGF1R,1,CSK,0
11159,IGF1R,1,CTTN,0
11160,IGF1R,1,GRB10,0
11161,IGF1R,1,IRS1,0
11162,IGF1R,1,IRS2,0
11163,IGF1R,1,IRS4,0
11164,IGF1R,1,PCNA,0
11165,IGF1R,1,PDPK1,0
11166,IGF1R,1,PIK3C2A,0
11167,IGF1R,1,PIK3CA_PIK3R1,0
11168,IGF1R,1,PIK3R1,0
11169,IGF1R,1,PIK3R3,0
11170,IGF1R,1,PTK2,0
11171,IGF1R,1,RASA1,0
11172,IGF1R,1,SHC1,0
11173,IGF1R,1,SIRPA,0
11174,IGF1R,1,VAV2,0
11175,IGF2,1,IGF1R,0
11176,IGF2,1,IGF2R,0
11177,IGF2,1,INSR,0
11178,IGF2BP1,1,ACTB,0
11179,IGF2BP1,1,BTRC,0
11180,IGF2BP1,1,GLI1,0
11181,IHH,-1,PTCH1,0
11182,IHH,1,HHIP,0
11183,IHH,1,PTCH2,0
11184,IKBKB,-1,BAD,0
11185,IKBKB,-1,BCL2L1,0
11186,IKBKB,-1,CDKN2A,0
11187,IKBKB,-1,COPS5,0
11188,IKBKB,-1,CYLD,0
11189,IKBKB,-1,FOXO3,0
11190,IKBKB,-1,IRS1,0
11191,IKBKB,-1,NFE2L2,0
11192,IKBKB,-1,NFKB1,0
11193,IKBKB,-1,NFKB1_RELA,0
11194,IKBKB,-1,NFKBIA,0
11195,IKBKB,-1,NFKBIB,0
11196,IKBKB,-1,PFKFB3,0
11197,IKBKB,-1,RAPGEF2,0
11198,IKBKB,-1,TARDBP,0
11199,IKBKB,-1,TRIM23,0
11200,IKBKB,-1,TSC1,0
11201,IKBKB,-1,TWIST1,0
11202,IKBKB,-1,YWHAB,0
11203,IKBKB,1,ASB8,0
11204,IKBKB,1,BCL10,0
11205,IKBKB,1,BCL3,0
11206,IKBKB,1,DOK1,0
11207,IKBKB,1,GLI1,0
11208,IKBKB,1,IRF3,0
11209,IKBKB,1,IRF5,0
11210,IKBKB,1,NCOA3,0
11211,IKBKB,1,NFKBIE,0
11212,IKBKB,1,RBFOX2,0
11213,IKBKB,1,REL,0
11214,IKBKB,1,RELA,0
11215,IKBKB,1,RPS3,0
11216,IKBKB,1,TMIGD2,0
11217,IKBKB,1,TP53,0
11218,IKBKB,1,TP63,0
11219,IKBKE,-1,CYLD,0
11220,IKBKE,-1,FAF1,0
11221,IKBKE,-1,FOXO3,0
11222,IKBKE,-1,IRF1,0
11223,IKBKE,-1,NFKBIA,0
11224,IKBKE,-1,PBXIP1,0
11225,IKBKE,-1,TANK,0
11226,IKBKE,-1,YAP1,0
11227,IKBKE,1,ESR1,0
11228,IKBKE,1,IRF3,0
11229,IKBKE,1,IRF7,0
11230,IKBKE,1,JUN,0
11231,IKBKE,1,NFATC1,0
11232,IKBKE,1,NFKB1_RELA,0
11233,IKBKE,1,PDE3B,0
11234,IKBKE,1,REL,0
11235,IKBKE,1,RELA,0
11236,IKBKE,1,REL_RELA,0
11237,IKBKE,1,STAT1,0
11238,IKBKE,1,TBK1,0
11239,IKBKE,1,TRAF2,0
11240,IKBKE,1,TRAF3IP2,0
11241,IKBKG,1,CHUK,0
11242,IKBKG,1,IKBKB,0
11243,IKBKG,1,NFKB1_RELA,0
11244,IKBKG,1,NFKBIA,0
11245,IKBKG,1,NFKBIB,0
11246,IKBKG,1,RELA,0
11247,IL10,-1,NFKB1,0
11248,IL10,-1,RELA,0
11249,IL10,1,IL10RA,0
11250,IL10,1,IL10RB,0
11251,IL10RA,1,JAK1,0
11252,IL10RA,1,JAK2,0
11253,IL10RA_IL10RB,1,JAK1,0
11254,IL10RA_IL10RB,1,TYK2,0
11255,IL10RB,-1,IFNLR1,0
11256,IL10RB,1,IFNLR1,0
11257,IL10RB,1,JAK1,0
11258,IL10RB,1,TYK2,0
11259,IL11,1,IL11RA,0
11260,IL11,1,IL11RA_IL6ST,0
11261,IL11,1,IL6ST,0
11262,IL12A,1,IL12B,0
11263,IL12A,1,IL12RB1,0
11264,IL12A,1,IL12RB2,0
11265,IL12B,1,IL12RB1,0
11266,IL12B,1,IL12RB1_IL12RB2,0
11267,IL12B,1,IL12RB2,0
11268,IL12B,1,IL23R,0
11269,IL12B_IL23A,1,IL12RB1,0
11270,IL12RB1,1,JAK2,0
11271,IL13,1,IL13RA1,0
11272,IL13,1,IL13RA2,0
11273,IL13,1,IL4R,0
11274,IL13RA1,1,IL4R,0
11275,IL13RA1,1,JAK2,0
11276,IL13RA1,1,TYK2,0
11277,IL15,1,IL15RA,0
11278,IL15,1,IL2RB,0
11279,IL15,1,IL2RG,0
11280,IL15RA,1,IL2RB,0
11281,IL15RA,1,JAK1,0
11282,IL15RA,1,JAK3,0
11283,IL15RA,1,TYK2,0
11284,IL16,1,CD4,0
11285,IL17A,1,IL17RA,0
11286,IL17A,1,IL17RA_IL17RC,0
11287,IL17A,1,IL17RC,0
11288,IL17B,1,IL17RB,0
11289,IL17C,1,IL17RA,0
11290,IL17C,1,IL17RE,0
11291,IL17F,1,IL17RA,0
11292,IL17F,1,IL17RC,0
11293,IL18,1,IL18R1,0
11294,IL18,1,IL18RAP,0
11295,IL18,1,IL1RAPL1,0
11296,IL19,1,IL20RA,0
11297,IL19,1,IL20RB,0
11298,IL1A,1,IL1R1,0
11299,IL1A,1,IL1R1_IL1RAP,0
11300,IL1A,1,IL1R2,0
11301,IL1A,1,IL1RAP,0
11302,IL1B,-1,IL1R2,0
11303,IL1B,1,IL1R1,0
11304,IL1B,1,IL1R1_IL1RAP,0
11305,IL1B,1,IL1RAP,0
11306,IL1R1,1,IRAK1,0
11307,IL1R1,1,IRAK2,0
11308,IL1R1,1,MAPK10,0
11309,IL1R1,1,MAPK8,0
11310,IL1R1,1,MAPK9,0
11311,IL1R1,1,MYD88,0
11312,IL1R1,1,PIK3R1,0
11313,IL1R1_IL1RAP,1,MYD88,0
11314,IL1RAP,-1,TOLLIP,0
11315,IL1RAP,1,IL1R1,0
11316,IL1RAPL1,1,NCS1,0
11317,IL1RAPL2,1,NCS1,0
11318,IL1RL1,1,IL1RAP,0
11319,IL1RL1,1,IRAK1,0
11320,IL1RL1,1,IRAK4,0
11321,IL1RL1,1,MAP3K7,0
11322,IL1RL1,1,MYD88,0
11323,IL1RL1,1,TRAF6,0
11324,IL1RN,-1,IL1R1,0
11325,IL1RN,1,IL1R2,0
11326,IL2,1,IL2RA,0
11327,IL2,1,IL2RB,0
11328,IL2,1,IL2RG,0
11329,IL20,1,IL20RA,0
11330,IL20,1,IL20RB,0
11331,IL20,1,IL22RA1,0
11332,IL20RA,1,JAK1,0
11333,IL20RA,1,TYK2,0
11334,IL20RB,1,JAK1,0
11335,IL20RB,1,TYK2,0
11336,IL21,1,IL21R,0
11337,IL21,1,IL2RG,0
11338,IL21R,1,JAK1,0
11339,IL21R,1,JAK3,0
11340,IL22,-1,IL22RA2,0
11341,IL22,1,IL10RA,0
11342,IL22,1,IL10RB,0
11343,IL22,1,IL20RA,0
11344,IL22,1,IL22RA1,0
11345,IL22RA1,1,JAK1,0
11346,IL22RA1,1,TYK2,0
11347,IL23A,1,IL12RB1,0
11348,IL23A,1,IL12RB1_IL23R,0
11349,IL23A,1,IL23R,0
11350,IL23R,1,JAK2,0
11351,IL23R,1,TYK2,0
11352,IL24,1,IFNB1,0
11353,IL24,1,IL20RA,0
11354,IL24,1,IL20RB,0
11355,IL24,1,IL22RA1,0
11356,IL25,1,IL17RB,0
11357,IL26,1,IL10RB,0
11358,IL26,1,IL20RA,0
11359,IL27,1,IL27RA,0
11360,IL2RB,1,SHC1,0
11361,IL2RG,1,JAK1,0
11362,IL2RG,1,JAK3,0
11363,IL2RG,1,PIK3R1,0
11364,IL2RG,1,PIK3R2,0
11365,IL3,1,CSF2RB,0
11366,IL3,1,IL3RA,0
11367,IL31,1,IL31RA,0
11368,IL31,1,IL31RA_OSMR,0
11369,IL31,1,OSMR,0
11370,IL31RA,1,JAK1,0
11371,IL31RA,1,JAK2,0
11372,IL33,1,IL1RL1,0
11373,IL34,1,CSF1R,0
11374,IL36A,1,IL1RL2,0
11375,IL36B,1,IL1RL2,0
11376,IL36G,1,IFNAR1,0
11377,IL36G,1,IFNAR2,0
11378,IL36G,1,IL1RL2,0
11379,IL36RN,-1,IL1RL2,0
11380,IL37,1,SIGIRR,0
11381,IL3RA,1,JAK2,0
11382,IL4,1,IL13RA1,0
11383,IL4,1,IL2RG,0
11384,IL4,1,IL4R,0
11385,IL4R,1,IL2RG,0
11386,IL4R,1,IRS1,0
11387,IL4R,1,IRS2,0
11388,IL4R,1,JAK1,0
11389,IL4R,1,JAK2,0
11390,IL4R,1,JAK3,0
11391,IL4R,1,STAT5A,0
11392,IL5,1,CSF2RB,0
11393,IL5,1,IL5RA,0
11394,IL5RA,1,JAK2,0
11395,IL5RA,1,SOX4,0
11396,IL6,1,IL6R,0
11397,IL6,1,IL6R_IL6ST,0
11398,IL6,1,IL6ST,0
11399,IL6R,1,IL6ST,0
11400,IL6R,1,JAK2,0
11401,IL6R_IL6ST,1,JAK1,0
11402,IL6R_IL6ST,1,JAK2,0
11403,IL6ST,1,GAB2,0
11404,IL6ST,1,JAK1,0
11405,IL6ST,1,JAK2,0
11406,IL6ST,1,SHC1,0
11407,IL6ST,1,TYK2,0
11408,IL6ST,1,YES1,0
11409,IL7,1,IL2RG,0
11410,IL7,1,IL7R,0
11411,IL7R,1,CRLF2,0
11412,IL9,1,IL2RG,0
11413,IL9,1,IL9R,0
11414,IL9R,1,JAK1,0
11415,IL9R,1,JAK3,0
11416,ILF2_ILF3,1,PRKDC_XRCC5_XRCC6,0
11417,ILK,-1,CFL1,0
11418,ILK,-1,GSK3A,0
11419,ILK,-1,GSK3B,0
11420,ILK,-1,PPP1R12A,0
11421,ILK,1,AKT1,0
11422,ILK,1,AKT2,0
11423,ILK,1,AKT3,0
11424,ILK,1,MYL12B,0
11425,ILK,1,NACA,0
11426,ILK,1,PARVB,0
11427,ILK,1,PPP1R14A,0
11428,ILK,1,PPP1R14B,0
11429,ILK,1,PPP1R14C,0
11430,ILK,1,SYNPO2,0
11431,ILK_LIMS1_LIMS2_LIMS3_LIMS4_PARVA,1,ACTB,0
11432,IMMT,1,PINK1,0
11433,INCENP,1,AURKA,0
11434,INCENP,1,PLK1,0
11435,ING1,-1,CCNB1,0
11436,ING1,-1,SIRT2,0
11437,ING1,1,CDKN1A,0
11438,ING1,1,HDAC1,0
11439,ING2,1,EP300,0
11440,ING2,1,HDAC1,0
11441,INHA,-1,TGFBR3,0
11442,INHA,1,ACVR2A,0
11443,INHA,1,ACVR2B,0
11444,INHBA,1,ACTR2,0
11445,INHBA,1,ACVR1,0
11446,INHBA,1,ACVR1B,0
11447,INHBA,1,ACVR1B_ACVR2A,0
11448,INHBA,1,ACVR1B_ACVR2B,0
11449,INHBA,1,ACVR1C,0
11450,INHBA,1,ACVR2A,0
11451,INHBA,1,ACVR2B,0
11452,INHBA,1,BAMBI,0
11453,INHBB,1,ACVR1,0
11454,INHBB,1,ACVR1B,0
11455,INHBB,1,ACVR1C,0
11456,INHBB,1,ACVR2A,0
11457,INHBB,1,ACVR2B,0
11458,INHBC,1,ACVR1,0
11459,INHBC,1,ACVR1B,0
11460,INHBC,1,ACVR2A,0
11461,INHBC,1,ACVR2B,0
11462,INHBE,1,ACVR2A,0
11463,INHBE,1,ACVR2B,0
11464,INPP4B,-1,AKT1,0
11465,INPP4B,-1,PTEN,0
11466,INPP5D,-1,PLCG2,0
11467,INPP5D,-1,SYK,0
11468,INPP5D,-1,TRAF6,0
11469,INPPL1,-1,CBLC,0
11470,INPPL1,1,MAPK8IP1,0
11471,INS,1,IGF1R,0
11472,INS,1,INSR,0
11473,INSIG1,-1,SCAP,0
11474,INSIG1,-1,SERBP1,0
11475,INSIG2,-1,SCAP,0
11476,INSL3,1,RXFP1,0
11477,INSL3,1,RXFP2,0
11478,INSL5,-1,RXFP3,0
11479,INSL5,1,RXFP4,0
11480,INSM1,-1,INS,0
11481,INSR,-1,ADRB2,0
11482,INSR,-1,CALM1,0
11483,INSR,-1,CALM2,0
11484,INSR,-1,CALM3,0
11485,INSR,-1,PTEN,0
11486,INSR,1,BLVRA,0
11487,INSR,1,CBL,0
11488,INSR,1,DOK1,0
11489,INSR,1,DOK4,0
11490,INSR,1,DOK5,0
11491,INSR,1,FRS2,0
11492,INSR,1,GAB1,0
11493,INSR,1,GRB10,0
11494,INSR,1,GRB7,0
11495,INSR,1,IRS1,0
11496,INSR,1,IRS2,0
11497,INSR,1,IRS4,0
11498,INSR,1,KHDRBS1,0
11499,INSR,1,PIK3CA_PIK3R1,0
11500,INSR,1,PIK3R1,0
11501,INSR,1,PRKCI,0
11502,INSR,1,PTK2,0
11503,INSR,1,PTPN11,0
11504,INSR,1,PTPN6,0
11505,INSR,1,RASA1,0
11506,INSR,1,SHC1,0
11507,INSR,1,VAV1,0
11508,INSR,1,VAV2,0
11509,INTS4,1,POLR2A,0
11510,INVS,-1,DVL1,0
11511,IPO5,1,DSCAM,0
11512,IPO5,1,DSCAML1,0
11513,IQGAP1,-1,CDC42,0
11514,IQGAP1,-1,NRAS,0
11515,IQGAP1,-1,RAC1,0
11516,IQSEC2,1,ARF6,0
11517,IQSEC2,1,DLG4,0
11518,IQSEC2,1,GRIA1,0
11519,IQSEC2,1,GRIA2,0
11520,IQSEC2,1,GRIA3,0
11521,IQSEC2,1,GRIA4,0
11522,IRAK1,1,GLIPR2,0
11523,IRAK1,1,IRAK2,0
11524,IRAK1,1,IRF7,0
11525,IRAK1,1,PELI1,0
11526,IRAK1,1,PELI2,0
11527,IRAK1,1,PELI3,0
11528,IRAK1,1,STAT3,0
11529,IRAK1,1,TAB1,0
11530,IRAK1,1,TAB2,0
11531,IRAK1,1,TRAF6,0
11532,IRAK2,-1,SRSF1,0
11533,IRAK3,-1,IRAK4,0
11534,IRAK4,1,IRAK1,0
11535,IRAK4,1,NCF1,0
11536,IRAK4,1,PELI1,0
11537,IRAK4,1,PELI2,0
11538,IRF1,1,BRIP1,0
11539,IRF1,1,CASP8,0
11540,IRF1,1,CCNT2,0
11541,IRF1,1,H2BC5,0
11542,IRF1,1,IRF8,100
11543,IRF1,1,ISG20,0
11544,IRF1,1,LIG4,0
11545,IRF1,1,NOS2,0
11546,IRF1,1,NSMCE2,0
11547,IRF1,1,PCNA,0
11548,IRF1,1,PSMA6,0
11549,IRF1,1,TBC1D32,0
11550,IRF1,1,TNFSF10,0
11551,IRF2BP1,1,IRF2,0
11552,IRF2BP2,1,IRF2,0
11553,IRF2BPL,-1,CTNNB1,0
11554,IRF3,1,CCL5,0
11555,IRF3,1,CXCL10,0
11556,IRF3,1,IFIT1,0
11557,IRF3,1,IFNB1,0
11558,IRF3,1,ISG15,0
11559,IRF4,-1,IRF5,0
11560,IRF7,1,IFNB1,0
11561,IRF9,1,IFNAR2,0
11562,IRS1,1,AKT1,0
11563,IRS1,1,ATM,0
11564,IRS1,1,GRAP,0
11565,IRS1,1,GRB2,0
11566,IRS1,1,IRS4,0
11567,IRS1,1,JAK2,0
11568,IRS1,1,NCK1,0
11569,IRS1,1,PIK3CA,0
11570,IRS1,1,PIK3CA_PIK3R1,0
11571,IRS1,1,PIK3CB,0
11572,IRS1,1,PIK3CG,0
11573,IRS1,1,PIK3R1,0
11574,IRS1,1,SHC1,0
11575,IRS2,1,PIK3CA,0
11576,IRS2,1,PIK3CA_PIK3R1,0
11577,IRS2,1,PIK3CG,0
11578,IRS4,1,GRAP,0
11579,IRS4,1,PIK3CG,0
11580,IRS4,1,SSH1,0
11581,ISG15,1,JAK1,0
11582,IST1,1,SPAST,0
11583,ITCH,-1,BCL10,0
11584,ITCH,-1,BID,0
11585,ITCH,-1,CD274,0
11586,ITCH,-1,CFLAR,0
11587,ITCH,-1,DTX1,0
