"Node","NodeType","ZeroAct","UpAct","DownAct","AvgAct"
"SETDB2","",100,0,0,0
"SF1","",100,0,0,0
"SFN","",100,0,0,0
"SFPQ","",100,0,0,0
"SFRP1","",100,0,0,0
"SFRP2","",100,0,0,0
"SGK1","",100,0,0,0
"SGK2","",100,0,0,0
"SGK3","",100,0,0,0
"SGO1","",100,0,0,0
"SGTA","",100,0,0,0
"SH2B1","",100,0,0,0
"SH2B2","",100,0,0,0
"SH2B3","",100,0,0,0
"SH3BP1","",100,0,0,0
"SH3BP4","",100,0,0,0
"SH3GLB1","",100,0,0,0
"SH3KBP1","",100,0,0,0
"SH3PXD2A","",100,0,0,0
"SH3PXD2B","",100,0,0,0
"SH3RF1","",100,0,0,0
"SHANK1","",100,0,0,0
"SHANK2","",100,0,0,0
"SHANK3","",100,0,0,0
"SHC1","",100,0,0,0
"SHC3","",100,0,0,0
"SHH","",100,0,0,0
"SHOC2","",100,0,0,0
"SHPRH","",100,0,0,0
"SIAH1","",100,0,0,0
"SIAH2","",100,0,0,0
"SIGMAR1","",100,0,0,0
"SIK1","",100,0,0,0
"SIK2","",100,0,0,0
"SIK3","",100,0,0,0
"SIL1","",100,0,0,0
"SIM1","",100,0,0,0
"SIM2","",100,0,0,0
"SIN3B","",100,0,0,0
"SIPA1","",100,0,0,0
"SIRT1","M",0,100,0,100
"SIRT2","",100,0,0,0
"SIRT3","",100,0,0,0
"SIRT4","",100,0,0,0
"SIRT5","",100,0,0,0
"SIRT6","",100,0,0,0
"SIRT7","",100,0,0,0
"SIVA1","",100,0,0,0
"SIX1","",100,0,0,0
"SIX3","",100,0,0,0
"SKA1_SKA2_SKA3","",100,0,0,0
"SKI","",100,0,0,0
"SKIL","",100,0,0,0
"SKOR1","",100,0,0,0
"SKP1","",100,0,0,0
"SKP2","",100,0,0,0
"SLA","",100,0,0,0
"SLA2","",100,0,0,0
"SLBP","",100,0,0,0
"SLC18A2","",100,0,0,0
"SLC2A4RG","",100,0,0,0
"SLC30A9","",100,0,0,0
"SLC9A1","",100,0,0,0
"SLIT1","",100,0,0,0
"SLIT2","",100,0,0,0
"SLIT3","",100,0,0,0
"SLITRK5","",100,0,0,0
"SLK","",100,0,0,0
"SLN","",100,0,0,0
"SLX4","",100,0,0,0
"SMAD1","M",0,100,0,100
"SMAD1_SMAD4","",100,0,0,0
"SMAD2","M",0,100,0,100
"SMAD2_SMAD4","",100,0,0,0
"SMAD3","M",0,100,0,100
"SMAD3_SMAD4","",100,0,0,0
"SMAD4","M",0,100,0,100
"SMAD4_SMAD5","",100,0,0,0
"SMAD4_SMAD9","",100,0,0,0
"SMAD5","M",0,0,100,-100
"SMAD6","",100,0,0,0
"SMAD7","M",100,0,0,0
"SMAD9","",100,0,0,0
"SMARCA2","",100,0,0,0
"SMARCA4","",100,0,0,0
"SMARCAD1","",100,0,0,0
"SMARCB1","",100,0,0,0
"SMARCD3","",100,0,0,0
"SMC3","",100,0,0,0
"SMCR8","",100,0,0,0
"SMG1","",100,0,0,0
"SMO","",100,0,0,0
"SMURF1","",100,0,0,0
"SMURF2","",100,0,0,0
"SMYD2","",100,0,0,0
"SMYD3","",100,0,0,0
"SNAP91","",100,0,0,0
"SNAPIN","",100,0,0,0
"SNCA","",100,0,0,0
"SNCAIP","",100,0,0,0
"SNCB","",100,0,0,0
"SND1","",100,0,0,0
"SNF8","",100,0,0,0
"SNIP1","",100,0,0,0
"SNPH","",100,0,0,0
"SNTA1","",100,0,0,0
"SNTB1","",100,0,0,0
"SNUPN","",100,0,0,0
"SNW1","",100,0,0,0
"SNX5","",100,0,0,0
"SNX6","",100,0,0,0
"SNX8","",100,0,0,0
"SNX9","",100,0,0,0
"SOCS1","",100,0,0,0
"SOCS2","",100,0,0,0
"SOCS3","",100,0,0,0
"SOCS4","",100,0,0,0
"SOCS5","",100,0,0,0
"SOCS6","",100,0,0,0
"SOD1","",100,0,0,0
"SORBS1","",100,0,0,0
"SORT1","",100,0,0,0
"SOS1","",100,0,0,0
"SOS2","",100,0,0,0
"SOST","",100,0,0,0
"SOX10","M",100,0,0,0
"SOX17","M",0,100,0,100
"SOX2","M",0,0,100,-100
"SOX3","",100,0,0,0
"SOX4","",100,0,0,0
"SOX6","",100,0,0,0
"SOX9","M",0,100,0,100
"SP1","M",0,100,0,100
"SP2","",100,0,0,0
"SP3","M",0,100,0,100
"SP4","M",0,100,0,100
"SPAG11B","",100,0,0,0
"SPAG5","",100,0,0,0
"SPAG9","",100,0,0,0
"SPART","",100,0,0,0
"SPATA13","",100,0,0,0
"SPC25","",100,0,0,0
"SPDYA","",100,0,0,0
"SPEG","",100,0,0,0
"SPEN","",100,0,0,0
"SPHK2","",100,0,0,0
"SPI1","M",0,100,0,100
"SPIB","",100,0,0,0
"SPNS1","",100,0,0,0
"SPOP","",100,0,0,0
"SPP1","",100,0,0,0
"SPRED1","",100,0,0,0
"SPRY1","",100,0,0,0
"SPRY2","",100,0,0,0
"SPRY4","",100,0,0,0
"SPSB2","",100,0,0,0
"SPX","",100,0,0,0
"SQSTM1","",100,0,0,0
"SRC","",100,0,0,0
"SRCAP","",100,0,0,0
"SRF","M",0,100,0,100
"SRGAP1","",100,0,0,0
"SRGAP2","",100,0,0,0
"SRGAP3","",100,0,0,0
"SRI","",100,0,0,0
"SRMS","",100,0,0,0
"SRP19","",100,0,0,0
"SRP54","",100,0,0,0
"SRP72","",100,0,0,0
"SRPK1","",100,0,0,0
"SRPK2","",100,0,0,0
"SRSF11","",100,0,0,0
"SRSF3","",100,0,0,0
"SRSF7","",100,0,0,0
"SS18L1","",100,0,0,0
"SSBP1","",100,0,0,0
"SSH1","",100,0,0,0
"SSH2","",100,0,0,0
"SSH3","",100,0,0,0
"SSRP1_SUPT16H","",100,0,0,0
"SST","",100,0,0,0
"SSTR1","",100,0,0,0
"SSTR2","",100,0,0,0
"SSTR3","",100,0,0,0
"SSTR4","",100,0,0,0
"SSTR5","",100,0,0,0
"SSU72","",100,0,0,0
"ST6GAL1","",100,0,0,0
"STAG2","",100,0,0,0
"STAP1","",100,0,0,0
"STARD13","",100,0,0,0
"STARD8","",100,0,0,0
"STAT1","M",100,0,0,0
"STAT2","M",0,100,0,100
"STAT3","M",0,100,0,100
"STAT4","",100,0,0,0
"STAT5A","M",0,0,100,-100
"STAT6","M",0,0,100,-100
"STIL","",100,0,0,0
"STIM1","",100,0,0,0
"STIP1","",100,0,0,0
"STK10","",100,0,0,0
"STK11","",100,0,0,0
"STK17A","",100,0,0,0
"STK24","",100,0,0,0
"STK25","",100,0,0,0
"STK26","",100,0,0,0
"STK3","",100,0,0,0
"STK33","",100,0,0,0
"STK36","",100,0,0,0
"STK38","",100,0,0,0
"STK38L","",100,0,0,0
"STK39","",100,0,0,0
"STK4","",100,0,0,0
"STK40","",100,0,0,0
"STMN1","",100,0,0,0
"STOM","",100,0,0,0
"STOML2","",100,0,0,0
"STON2","",100,0,0,0
"STRN","",100,0,0,0
"STRN4","",100,0,0,0
"STT3A","",100,0,0,0
"STT3B","",100,0,0,0
"STUB1","",100,0,0,0
"STX10_STX16_VAMP3_VTI1A","",100,0,0,0
"STX3","",100,0,0,0
"STX5","",100,0,0,0
"STXBP1","",100,0,0,0
"STXBP2","",100,0,0,0
"STXBP4","",100,0,0,0
"STXBP6","",100,0,0,0
"STYK1","",100,0,0,0
"STYX","",100,0,0,0
"SUB1","",100,0,0,0
"SUFU","",100,0,0,0
"SUGT1","",100,0,0,0
"SUMO1","",100,0,0,0
"SUMO2","",100,0,0,0
"SUMO3","",100,0,0,0
"SUN1","",100,0,0,0
"SUN2","",100,0,0,0
"SUPT20H","",100,0,0,0
"SUV39H1","",100,0,0,0
"SUV39H2","",100,0,0,0
"SV2A","",100,0,0,0
"SVIP","",100,0,0,0
"SYBU","",100,0,0,0
"SYDE2","",100,0,0,0
"SYK","",100,0,0,0
"SYMPK","",100,0,0,0
"SYN1","",100,0,0,0
"SYN2","",100,0,0,0
"SYN3","",100,0,0,0
"SYNE1","",100,0,0,0
"SYNGAP1","",100,0,0,0
"SYNJ1","",100,0,0,0
"SYNJ2BP","",100,0,0,0
"SYP","",100,0,0,0
"SYT1","",100,0,0,0
"SYVN1","",100,0,0,0
"TAB1","",100,0,0,0
"TAB2","",100,0,0,0
"TAB3","",100,0,0,0
"TAC1","",100,0,0,0
"TAC3","",100,0,0,0
"TAC4","",100,0,0,0
"TACR1","",100,0,0,0
"TACR2","",100,0,0,0
"TACR3","",100,0,0,0
"TACSTD2","",100,0,0,0
"TAF1","M",0,0,100,-100
"TAF12","",100,0,0,0
"TAF1A_TAF1B_TAF1C_TAF1D_TBP","",100,0,0,0
"TAF1_TAF10_TAF11_TAF12_TAF13_TAF2_TAF3_TAF4_TAF5_TAF6_TAF7_TAF8_TAF9_TBP","",100,0,0,0
"TAF4","",100,0,0,0
"TAGAP","",100,0,0,0
"TAGLN2","",100,0,0,0
"TAL1","M",0,100,0,100
"TANC2","",100,0,0,0
"TANK","",100,0,0,0
"TAOK1","",100,0,0,0
"TAOK2","",100,0,0,0
"TAOK3","",100,0,0,0
"TARBP2","",100,0,0,0
"TARDBP","",100,0,0,0
"TASP1","",100,0,0,0
"TAX1BP1","",100,0,0,0
"TBK1","",100,0,0,0
"TBKBP1","",100,0,0,0
"TBL1X","",100,0,0,0
"TBL1XR1","",100,0,0,0
"TBL1Y","",100,0,0,0
"TBR1","",100,0,0,0
"TBX2","M",0,100,0,100
"TBXA2R","",100,0,0,0
"TCEA1","",100,0,0,0
"TCF3","M",0,100,0,100
"TCF7","",100,0,0,0
"TCL1A","",100,0,0,0
"TCL1B","",100,0,0,0
"TCOF1","",100,0,0,0
"TDG","",100,0,0,0
"TDP2","",100,0,0,0
"TEC","",100,0,0,0
"TEK","",100,0,0,0
"TELO2","",100,0,0,0
"TERB1","",100,0,0,0
"TERB2","",100,0,0,0
"TERF2","",100,0,0,0
"TESK1","",100,0,0,0
"TESK2","",100,0,0,0
"TET2","",100,0,0,0
"TET3","",100,0,0,0
"TF","",100,0,0,0
"TFAP2B","",100,0,0,0
"TFAP4","M",0,100,0,100
"TFF2","",100,0,0,0
"TFG","",100,0,0,0
"TFPI","",100,0,0,0
"TG","",100,0,0,0
"TGFA","",100,0,0,0
"TGFB1","",100,0,0,0
"TGFB1I1","",100,0,0,0
"TGFB2","",100,0,0,0
"TGFB3","",100,0,0,0
"TGFBI","",100,0,0,0
"TGFBR1","",100,0,0,0
"TGFBR1_TGFBR2","",100,0,0,0
"TGFBR2","",100,0,0,0
"TGFBRAP1_VPS11_VPS16_VPS18_VPS33A_VPS8","",100,0,0,0
"TGIF1","",100,0,0,0
"TGM2","",100,0,0,0
"THBS1","",100,0,0,0
"THBS2","",100,0,0,0
"THBS3","",100,0,0,0
"THBS4","",100,0,0,0
"THEM4","",100,0,0,0
"THPO","",100,0,0,0
"THRA","M",0,100,0,100
"THRAP3","",100,0,0,0
"THRB","M",100,0,0,0
"THRSP","",100,0,0,0
"THY1","",100,0,0,0
"TIA1","",100,0,0,0
"TIAL1","",100,0,0,0
"TIAM1","",100,0,0,0
"TIAM2","",100,0,0,0
"TICAM1","",100,0,0,0
"TICAM2","",100,0,0,0
"TIE1","",100,0,0,0
"TIGIT","",100,0,0,0
"TIMD4","",100,0,0,0
"TIMELESS","",100,0,0,0
"TIMP1","",100,0,0,0
"TIMP2","",100,0,0,0
"TIMP3","",100,0,0,0
"TIPIN","",100,0,0,0
"TIPRL","",100,0,0,0
"TIRAP","",100,0,0,0
"TJP1","",100,0,0,0
"TJP2","",100,0,0,0
"TLE1","",100,0,0,0
"TLE2","",100,0,0,0
"TLE4","",100,0,0,0
"TLE5","",100,0,0,0
"TLK1","",100,0,0,0
"TLK2","",100,0,0,0
"TLN1","",100,0,0,0
"TLR10","",100,0,0,0
"TLR1_TLR2","",100,0,0,0
"TLR2","",100,0,0,0
"TLR2_TLR6","",100,0,0,0
"TLR3","",100,0,0,0
"TLR4","",100,0,0,0
"TLR5","",100,0,0,0
"TLR7","",100,0,0,0
"TLR8","",100,0,0,0
"TLR9","",100,0,0,0
"TLX1","",100,0,0,0
"TLX3","",100,0,0,0
"TM4SF1","",100,0,0,0
"TM9SF4","",100,0,0,0
"TMED10","",100,0,0,0
"TMED5","",100,0,0,0
"TMIGD2","",100,0,0,0
"TMOD1","",100,0,0,0
"TNC","",100,0,0,0
"TNF","",100,0,0,0
"TNFAIP1","",100,0,0,0
"TNFAIP3","",100,0,0,0
"TNFRSF10A","",100,0,0,0
"TNFRSF10B","",100,0,0,0
"TNFRSF13C","",100,0,0,0
"TNFRSF14","",100,0,0,0
"TNFRSF1A","",100,0,0,0
"TNFRSF1B","",100,0,0,0
"TNFRSF1B_TNFSF10","",100,0,0,0
"TNFRSF21","",100,0,0,0
"TNFRSF25","",100,0,0,0
"TNFSF10","",100,0,0,0
"TNFSF11","",100,0,0,0
"TNFSF12","",100,0,0,0
"TNFSF13","",100,0,0,0
"TNFSF13B","",100,0,0,0
"TNFSF14","",100,0,0,0
"TNFSF15","",100,0,0,0
"TNFSF18","",100,0,0,0
"TNFSF4","",100,0,0,0
"TNFSF8","",100,0,0,0
"TNFSF9","",100,0,0,0
"TNF_TNFRSF1A","",100,0,0,0
"TNIK","",100,0,0,0
"TNIP1","",100,0,0,0
"TNK1","",100,0,0,0
"TNK2","",100,0,0,0
"TNKS","",100,0,0,0
"TNKS2","",100,0,0,0
"TNPO1","",100,0,0,0
"TNRC6B","",100,0,0,0
"TOB1","",100,0,0,0
"TOB2","",100,0,0,0
"TOLLIP","",100,0,0,0
"TOMM20_TOMM22_TOMM40_TOMM5_TOMM6_TOMM7_TOMM70","",100,0,0,0
"TOMM70","",100,0,0,0
"TOP1","",100,0,0,0
"TOPBP1","",100,0,0,0
"TOPORS","",100,0,0,0
"TOR1A","",100,0,0,0
"TOR1AIP1","",100,0,0,0
"TP53","M",0,100,0,100
"TP53AIP1","",100,0,0,0
"TP53BP1","",100,0,0,0
"TP53BP2","",100,0,0,0
"TP53INP1","",100,0,0,0
"TP53INP2","",100,0,0,0
"TP53RK","",100,0,0,0
"TP63","M",0,100,0,100
"TP73","M",0,100,0,100
"TPBG","",100,0,0,0
"TPH1","",100,0,0,0
"TPO","",100,0,0,0
"TPR","",100,0,0,0
"TPSAB1","",100,0,0,0
"TPX2","",100,0,0,0
"TRADD","",100,0,0,0
"TRAF1","",100,0,0,0
"TRAF2","",100,0,0,0
"TRAF3","",100,0,0,0
"TRAF4","",100,0,0,0
"TRAF6","",100,0,0,0
"TRAF7","",100,0,0,0
"TRAPPC9","",100,0,0,0
"TRDMT1","",100,0,0,0
"TRH","",100,0,0,0
"TRHR","",100,0,0,0
"TRIB2","",100,0,0,0
"TRIB3","",100,0,0,0
"TRIM10","",100,0,0,0
"TRIM11","",100,0,0,0
"TRIM13","",100,0,0,0
"TRIM17","",100,0,0,0
"TRIM2","",100,0,0,0
"TRIM21","",100,0,0,0
"TRIM23","",100,0,0,0
"TRIM24","",100,0,0,0
"TRIM25","",100,0,0,0
"TRIM26","",100,0,0,0
"TRIM27","",100,0,0,0
"TRIM28","",100,0,0,0
"TRIM3","",100,0,0,0
"TRIM31","",100,0,0,0
"TRIM32","",100,0,0,0
"TRIM33","",100,0,0,0
"TRIM38","",100,0,0,0
"TRIM39","",100,0,0,0
"TRIM4","",100,0,0,0
"TRIM41","",100,0,0,0
"TRIM47","",100,0,0,0
"TRIM56","",100,0,0,0
"TRIM58","",100,0,0,0
"TRIM59","",100,0,0,0
"TRIM62","",100,0,0,0
"TRIM63","",100,0,0,0
"TRIM65","",100,0,0,0
"TRIM68","",100,0,0,0
"TRIM7","",100,0,0,0
"TRIM71","",100,0,0,0
"TRIM72","",100,0,0,0
"TRIM8","",100,0,0,0
"TRIM9","",100,0,0,0
"TRIO","",100,0,0,0
"TRIP10","",100,0,0,0
"TRIP11","",100,0,0,0
"TRIP12","",100,0,0,0
"TRIP13","",100,0,0,0
"TRPC1","",100,0,0,0
"TRPC3","",100,0,0,0
"TRPC4","",100,0,0,0
"TRPC4AP","",100,0,0,0
"TRPC5","",100,0,0,0
"TRPM4","",100,0,0,0
"TRPM6","",100,0,0,0
"TRPM7","",100,0,0,0
"TRPV4","",100,0,0,0
"TRPV5","",100,0,0,0
"TRPV6","",100,0,0,0
"TRRAP","",100,0,0,0
"TSC1","",100,0,0,0
"TSC1_TSC2","",100,0,0,0
"TSC2","",100,0,0,0
"TSC22D3","",100,0,0,0
"TSHB","",100,0,0,0
"TSHR","",100,0,0,0
"TSHZ3","",100,0,0,0
"TSLP","",100,0,0,0
"TSPAN33","",100,0,0,0
"TSPAN7","",100,0,0,0
"TSPO2","",100,0,0,0
"TSPOAP1","",100,0,0,0
"TSSK4","",100,0,0,0
"TTBK1","",100,0,0,0
"TTBK2","",100,0,0,0
"TTC19","",100,0,0,0
"TTC3","",100,0,0,0
"TTC36","",100,0,0,0
"TTC5","",100,0,0,0
"TTF2","",100,0,0,0
"TTI1","",100,0,0,0
"TTK","",100,0,0,0
"TTL","",100,0,0,0
"TTN","",100,0,0,0
"TUB","",100,0,0,0
"TUBA1A","",100,0,0,0
"TUBA1B","",100,0,0,0
"TUBB","",100,0,0,0
"TUBGCP2_TUBGCP3_TUBGCP4_TUBGCP5_TUBGCP6","",100,0,0,0
"TUFM","",100,0,0,0
"TULP3","",100,0,0,0
"TWIST1","M",0,100,0,100
"TXK","",100,0,0,0
"TXN","",100,0,0,0
"TXNIP","",100,0,0,0
"TYK2","",100,0,0,0
"TYRO3","",100,0,0,0
"TYSND1","",100,0,0,0
"UBA1_UBA52","",100,0,0,0
"UBA1_UBB","",100,0,0,0
"UBA1_UBC","",100,0,0,0
"UBA52","",100,0,0,0
"UBA52_UBA6","",100,0,0,0
"UBA52_UBE2A","",100,0,0,0
"UBA52_UBE2B","",100,0,0,0
"UBA52_UBE2C","",100,0,0,0
"UBA52_UBE2D1","",100,0,0,0
"UBA52_UBE2D2","",100,0,0,0
"UBA52_UBE2D3","",100,0,0,0
"UBA52_UBE2D4","",100,0,0,0
"UBA52_UBE2E1","",100,0,0,0
"UBA52_UBE2E2","",100,0,0,0
"UBA52_UBE2E3","",100,0,0,0
"UBA52_UBE2G1","",100,0,0,0
"UBA52_UBE2G2","",100,0,0,0
"UBA52_UBE2H","",100,0,0,0
"UBA52_UBE2I","",100,0,0,0
"UBA52_UBE2J1","",100,0,0,0
"UBA52_UBE2J2","",100,0,0,0
"UBA52_UBE2K","",100,0,0,0
"UBA52_UBE2L3","",100,0,0,0
"UBA52_UBE2L5","",100,0,0,0
"UBA52_UBE2L6","",100,0,0,0
"UBA52_UBE2M","",100,0,0,0
"UBA52_UBE2N","",100,0,0,0
"UBA52_UBE2NL","",100,0,0,0
"UBA52_UBE2Q1","",100,0,0,0
"UBA52_UBE2Q2","",100,0,0,0
"UBA52_UBE2R2","",100,0,0,0
"UBA52_UBE2S","",100,0,0,0
"UBA52_UBE2T","",100,0,0,0
"UBA52_UBE2U","",100,0,0,0
"UBA52_UBE2V1","",100,0,0,0
"UBA52_UBE2V2","",100,0,0,0
"UBA52_UBE2W","",100,0,0,0
"UBA52_UBE2Z","",100,0,0,0
"UBA6_UBB","",100,0,0,0
"UBA6_UBC","",100,0,0,0
"UBAP2","",100,0,0,0
"UBAP2L","",100,0,0,0
"UBASH3B","",100,0,0,0
"UBB_UBE2A","",100,0,0,0
"UBB_UBE2B","",100,0,0,0
"UBB_UBE2C","",100,0,0,0
"UBB_UBE2D1","",100,0,0,0
"UBB_UBE2D2","",100,0,0,0
"UBB_UBE2D3","",100,0,0,0
"UBB_UBE2D4","",100,0,0,0
"UBB_UBE2E1","",100,0,0,0
"UBB_UBE2E2","",100,0,0,0
"UBB_UBE2E3","",100,0,0,0
"UBB_UBE2G1","",100,0,0,0
"UBB_UBE2G2","",100,0,0,0
"UBB_UBE2H","",100,0,0,0
"UBB_UBE2I","",100,0,0,0
"UBB_UBE2J1","",100,0,0,0
"UBB_UBE2J2","",100,0,0,0
"UBB_UBE2K","",100,0,0,0
"UBB_UBE2L3","",100,0,0,0
"UBB_UBE2L5","",100,0,0,0
"UBB_UBE2L6","",100,0,0,0
"UBB_UBE2M","",100,0,0,0
"UBB_UBE2N","",100,0,0,0
"UBB_UBE2NL","",100,0,0,0
"UBB_UBE2Q1","",100,0,0,0
"UBB_UBE2Q2","",100,0,0,0
"UBB_UBE2R2","",100,0,0,0
"UBB_UBE2S","",100,0,0,0
"UBB_UBE2T","",100,0,0,0
"UBB_UBE2U","",100,0,0,0
"UBB_UBE2V1","",100,0,0,0
"UBB_UBE2V2","",100,0,0,0
"UBB_UBE2W","",100,0,0,0
"UBB_UBE2Z","",100,0,0,0
"UBC","",100,0,0,0
"UBC_UBE2A","",100,0,0,0
"UBC_UBE2B","",100,0,0,0
"UBC_UBE2C","",100,0,0,0
"UBC_UBE2D1","",100,0,0,0
"UBC_UBE2D2","",100,0,0,0
"UBC_UBE2D3","",100,0,0,0
"UBC_UBE2D4","",100,0,0,0
"UBC_UBE2E1","",100,0,0,0
"UBC_UBE2E2","",100,0,0,0
"UBC_UBE2E3","",100,0,0,0
"UBC_UBE2G1","",100,0,0,0
"UBC_UBE2G2","",100,0,0,0
"UBC_UBE2H","",100,0,0,0
"UBC_UBE2I","",100,0,0,0
"UBC_UBE2J1","",100,0,0,0
"UBC_UBE2J2","",100,0,0,0
"UBC_UBE2K","",100,0,0,0
"UBC_UBE2L3","",100,0,0,0
"UBC_UBE2L5","",100,0,0,0
"UBC_UBE2L6","",100,0,0,0
"UBC_UBE2M","",100,0,0,0
"UBC_UBE2N","",100,0,0,0
"UBC_UBE2NL","",100,0,0,0
"UBC_UBE2Q1","",100,0,0,0
"UBC_UBE2Q2","",100,0,0,0
"UBC_UBE2R2","",100,0,0,0
"UBC_UBE2S","",100,0,0,0
"UBC_UBE2T","",100,0,0,0
"UBC_UBE2U","",100,0,0,0
"UBC_UBE2V1","",100,0,0,0
"UBC_UBE2V2","",100,0,0,0
"UBC_UBE2W","",100,0,0,0
"UBC_UBE2Z","",100,0,0,0
"UBE2A","",100,0,0,0
"UBE2D1","",100,0,0,0
"UBE2D2","",100,0,0,0
"UBE2D3","",100,0,0,0
"UBE2E1","",100,0,0,0
"UBE2E2","",100,0,0,0
"UBE2E3","",100,0,0,0
"UBE2G2","",100,0,0,0
"UBE2I","",100,0,0,0
"UBE2J1","",100,0,0,0
"UBE2K","",100,0,0,0
"UBE2L3","",100,0,0,0
"UBE2M","",100,0,0,0
"UBE2N","",100,0,0,0
"UBE2N_UBE2V2","",100,0,0,0
"UBE2O","",100,0,0,0
"UBE2S","",100,0,0,0
"UBE2T","",100,0,0,0
"UBE2V1","",100,0,0,0
"UBE3A","",100,0,0,0
"UBE3C","",100,0,0,0
"UBE4B","",100,0,0,0
"UBIAD1","",100,0,0,0
"UBL4A","",100,0,0,0
"UBQLN2","",100,0,0,0
"UBQLN4","",100,0,0,0
"UBR1","",100,0,0,0
"UBR2","",100,0,0,0
"UBR4","",100,0,0,0
"UBR5","",100,0,0,0
"UBTF","",100,0,0,0
"UBXN1","",100,0,0,0
"UBXN2B","",100,0,0,0
"UBXN8","",100,0,0,0
"UCHL1","",100,0,0,0
"UCHL3","",100,0,0,0
"UCHL5","",100,0,0,0
"UCN","",100,0,0,0
"UCN2","",100,0,0,0
"UCN3","",100,0,0,0
"UFD1","",100,0,0,0
"UFL1","",100,0,0,0
"UHMK1","",100,0,0,0
"UHRF1","",100,0,0,0
"UHRF2","",100,0,0,0
"UIMC1","",100,0,0,0
"ULBP1","",100,0,0,0
"ULBP2","",100,0,0,0
"ULBP3","",100,0,0,0
"ULK1","",100,0,0,0
"ULK2","",100,0,0,0
"ULK3","",100,0,0,0
"UNC13B","",100,0,0,0
"UNC5A","",100,0,0,0
"UNC5B","",100,0,0,0
"UNC5C","",100,0,0,0
"UNC5D","",100,0,0,0
"UNC80","",100,0,0,0
"UPF2","",100,0,0,0
"UPF3B","",100,0,0,0
"USF1","M",0,100,0,100
"USO1","",100,0,0,0
"USP1","",100,0,0,0
"USP10","",100,0,0,0
"USP11","",100,0,0,0
"USP13","",100,0,0,0
"USP14","",100,0,0,0
"USP15","",100,0,0,0
"USP16","",100,0,0,0
"USP17L2","",100,0,0,0
"USP2","",100,0,0,0
"USP20","",100,0,0,0
"USP21","",100,0,0,0
"USP22","",100,0,0,0
"USP24","",100,0,0,0
"USP25","",100,0,0,0
"USP28","",100,0,0,0
"USP3","",100,0,0,0
"USP36","",100,0,0,0
"USP37","",100,0,0,0
"USP4","",100,0,0,0
"USP45","",100,0,0,0
"USP5","",100,0,0,0
"USP6","",100,0,0,0
"USP7","",100,0,0,0
"USP8","",100,0,0,0
"USP9X","",100,0,0,0
"UTS2","",100,0,0,0
"UTS2B","",100,0,0,0
"UTS2R","",100,0,0,0
"UVRAG","",100,0,0,0
"VAC14","",100,0,0,0
"VASP","",100,0,0,0
"VAV1","",100,0,0,0
"VAV2","",100,0,0,0
"VAV3","",100,0,0,0
"VCAM1","",100,0,0,0
"VCP","",100,0,0,0
"VCPIP1","",100,0,0,0
"VDAC2","",100,0,0,0
"VDR","M",0,100,0,100
"VEGFA","",100,0,0,0
"VEGFB","",100,0,0,0
"VEGFC","",100,0,0,0
"VEGFD","",100,0,0,0
"VHL","",100,0,0,0
"VIM","",100,0,0,0
"VIP","",100,0,0,0
"VIPAS39_VPS33B","",100,0,0,0
"VMP1","",100,0,0,0
"VPS11","",100,0,0,0
"VPS11_VPS16_VPS18_VPS33A_VPS39_VPS41","",100,0,0,0
"VPS18","",100,0,0,0
"VPS39","",100,0,0,0
"VPS4A","",100,0,0,0
"VRK1","",100,0,0,0
"VRK2","",100,0,0,0
"VRK3","",100,0,0,0
"VTN","",100,0,0,0
"VWF","",100,0,0,0
"WAC","",100,0,0,0
"WAPL","",100,0,0,0
"WAS","",100,0,0,0
"WASF1","",100,0,0,0
"WASHC1_WASHC2C_WASHC3_WASHC4_WASHC5","",100,0,0,0
"WASL","",100,0,0,0
"WDCP","",100,0,0,0
"WDFY3","",100,0,0,0
"WDHD1","",100,0,0,0
"WDR45","",100,0,0,0
"WDR45B","",100,0,0,0
"WDR48","",100,0,0,0
"WDR62","",100,0,0,0
"WDR83","",100,0,0,0
"WEE1","",100,0,0,0
"WEE2","",100,0,0,0
"WFS1","",100,0,0,0
"WHAMM","",100,0,0,0
"WHR1","",100,0,0,0
"WIF1","",100,0,0,0
"WIPF1","",100,0,0,0
"WIPI1","",100,0,0,0
"WIPI2","",100,0,0,0
"WLS","",100,0,0,0
"WNK1","",100,0,0,0
"WNK2","",100,0,0,0
"WNK3","",100,0,0,0
"WNK4","",100,0,0,0
"WNT1","",100,0,0,0
"WNT10A","",100,0,0,0
"WNT10B","",100,0,0,0
"WNT11","",100,0,0,0
"WNT16","",100,0,0,0
"WNT2","",100,0,0,0
"WNT2B","",100,0,0,0
"WNT3","",100,0,0,0
"WNT3A","",100,0,0,0
"WNT4","",100,0,0,0
"WNT5A","",100,0,0,0
"WNT5B","",100,0,0,0
"WNT6","",100,0,0,0
"WNT7A","",100,0,0,0
"WNT7B","",100,0,0,0
"WNT8A","",100,0,0,0
"WNT8B","",100,0,0,0
"WNT9A","",100,0,0,0
"WNT9B","",100,0,0,0
"WRAP53","",100,0,0,0
"WRN","",100,0,0,0
"WSB1","",100,0,0,0
"WT1","M",0,100,0,100
"WWOX","",100,0,0,0
"WWP1","",100,0,0,0
"WWP2","",100,0,0,0
"WWTR1","",100,0,0,0
"XAF1","",100,0,0,0
"XCL1","",100,0,0,0
"XCL2","",100,0,0,0
"XIAP","",100,0,0,0
"XPA","",100,0,0,0
"XPC","",100,0,0,0
