"","P16902_146","P16902_147","P16902_148","P16902_144","P16902_145","P16902_149"
"CROCCP3",8.69770916277194,8.68467801082702,8.58048625117165,8.19412899676964,8.46191531390061,8.22384451131824
"NDC80",6.62092605244302,6.77569217432756,7.44819344488401,8.32262701286369,7.23708728805804,9.00543694179581
"AP4E1",9.04950768501134,9.08282429545459,8.92353013357852,8.79266967581449,8.82851329144132,8.63432490859355
"RSBN1",10.9580567430502,11.0757230894079,10.9478190017818,10.7918447126613,10.9636374098346,10.2630965458149
"MAGI3",10.7449987848222,10.8330753810271,10.4004921862461,10.4330204665888,10.6417422931766,9.84634211268774
"CXCL2",5.0958257135656,5.13762512309315,5.19204933581343,4.91404266993799,4.91093888395682,5.07532107295397
"AFP",5.72424503540458,5.71625300812078,4.33057497578978,4.71402308857299,4.74232802187034,5.3153992589889
"COL4A4",5.6525384434395,5.71625300812078,5.56693702969189,5.05921631031587,5.23931319139556,5.75680447202851
"TCF7",5.40082433975998,5.40267998277688,6.18054720532947,6.13377621276322,5.65395698090973,5.9629602809734
"OSTM1",9.72325257000478,9.73153158762709,9.33651706677462,9.23800928750258,9.26293448311582,9.08212785604339
"CDH7",9.97566462271064,10.1070950946515,10.2211517319055,8.64038902406979,9.86665635726582,7.09336464344323
"IMPG2",9.27567639537996,9.33053196164497,8.76989350743494,8.52534407396537,8.98102587777097,7.88932800041491
"PCNP",10.6124120232687,10.6449894070746,10.713918877755,10.790680616166,10.599399347987,11.0256644480189
"EXD2",9.8879037088386,9.87849316542695,9.7420479767848,10.0259220252357,9.85298609289245,10.1446322064976
"ARG2",10.8069850082977,10.6600508530745,10.0780297859441,9.78289214809205,10.4267958630277,8.80353394096369
"MEF2C",11.0015271885376,10.9375567772988,9.80152947573203,9.39345416284459,9.97553557940475,7.78879360873929
"CACNA1S",5.18373077138573,5.28072429172865,5.07933519419276,4.64396487703681,4.95674843757777,4.33057497578978
"UBA5",10.0186277207894,10.1138440163331,10.0214332291796,10.0891674331464,10.0365178653844,10.2580809209807
"STK17B",6.76768353188172,6.79318972059234,6.94077887024594,7.41646081015636,6.57591271561808,7.8930562109277
"CDC14B",9.08462723266314,9.18097797195962,9.39910039251952,8.8249306724755,9.15558876676261,8.14493855589429
"ZNF510",10.438039549749,10.5598345277902,10.5457791621075,10.2183271976484,10.3691526147742,9.98898555322033
"LRP2",11.6060504377579,11.684421946872,12.7966540043643,11.5269986823551,10.9841550791027,13.2473499383054
"ZNF506",9.93992203541429,10.1247440773829,9.36106655455054,9.98238906283406,10.130156069248,9.6600308293974
"JMJD4",8.59849149349291,8.21924907137084,8.75760331881909,9.094276369162,9.02745391118211,8.81726268355521
"DUSP12",9.28911633067063,9.29531749389626,9.10656909142671,9.13403039155652,9.30498369725566,8.41689570901026
"AACS",9.31562557135797,9.40949714200264,9.15184335248517,8.9802892024838,9.27836757882288,8.68870837862989
"KIAA0141",9.81549031266684,9.74898192449905,10.0569091531189,9.84029998197171,9.84005138577964,9.96455834842518
"CADPS2",8.92583397425425,8.95130909473487,8.63863716092216,9.66327172539836,9.14440036658452,9.26054876739282
"PCDHB4",7.57714608324443,8.01702544944932,7.3355137098602,7.34100315303529,7.34027647530114,7.45097907944464
"PCDHA6",7.68370276245463,7.79404665123918,7.68928444166657,7.79686933256452,8.22423562383171,6.92569080701315
"PCDHGA2",5.49214979402744,5.90657782030436,6.21973164683618,5.12120644125242,5.53476861827663,5.07532107295397
"HSPB11",7.92822283064298,8.0421491716111,8.00894867808749,8.30963174811785,7.9127074203427,8.56854507780522
"PHLPP1",10.0613261502376,10.1322422876437,10.4268761693712,10.2406681726529,10.1734150366723,10.7249059904947
"ATP8B1",4.60390596466056,4.90491546544878,4.94418431550225,4.77291247508709,4.66714835127326,5.25394328805817
"IL12RB2",6.09517066737624,6.2134331229608,5.3782345210694,4.91404266993799,5.61575483702208,4.33057497578978
"SMARCD3",10.9591071252708,10.7264965919105,10.6531402705844,10.7754612372336,11.1065331741388,10.0892244692862
"WDR70",9.51891843862347,9.64096198312603,9.5038536350343,9.62108491925644,9.6554825588174,9.50528738305195
"MPP4",5.97189916146181,5.85279833732561,5.53204272811162,5.0909007841773,5.46935070319513,5.3153992589889
"STRADB",10.131038308927,10.1504087354228,10.188395692667,10.2609878191261,10.0500589853931,10.5483598623819
"BZW1",12.2484935112427,12.246643352793,12.3682195963962,12.3540575231237,12.2503355222176,12.3829122647154
"C1QTNF3",7.27590283438528,7.52936261263497,7.5525018847791,6.62299697790865,6.76996117782249,6.93310215294778
"ME2",10.5107674896426,10.5770283473318,10.3584662014292,10.285991206837,10.3571001736659,10.2956293314548
"C5orf22",9.50603103590383,9.66069007540449,9.31154175413897,9.44767616476307,9.70483950507067,9.51973556479276
"CCNT2",11.4099128487632,11.4284438769365,11.5926520423147,11.3439023053833,11.4390350907283,11.0655751359687
"FAM135A",10.6764014536438,10.8733965554711,10.7491934423044,10.8994381732575,10.5547206055832,11.3876255416224
"COL19A1",7.19833542104688,7.30262350826576,6.92958651312438,6.43557845627955,7.19357270284301,6.87265238011493
"EPB41L3",9.51749218542274,9.42179365914095,9.56851241665407,10.043625497233,9.73589846212503,10.0070381019114
"COBLL1",6.89097298392508,7.07485915820495,7.43264003745993,8.0266443740023,6.82164699980973,10.1132318440883
"DLG3",10.4507919077513,10.3776869366369,10.2813026392539,10.4419467998551,10.7456998080044,9.33734642394161
"KCNK2",9.32544204007221,9.24698362579486,9.12102070761667,8.97755959016727,9.38200148678353,7.09336464344323
"SERTAD4",10.0074986531387,10.0324759432174,9.36106655455054,9.78445307626045,9.75532031728291,8.51655053485238
"TRAF5",6.84487119178406,6.80185420069733,7.25797082264261,7.2748558624593,6.45757155210179,7.83607962613993
"MRPL22",8.54056738369723,8.56884075769906,8.59438233136493,8.57681482929997,8.80025511246538,8.56156492192857
"GEMIN5",9.94629429422387,9.96595725679898,9.95984870080025,10.075209052202,10.0357618386044,10.3116245535263
"OPRK1",9.08462723266314,9.26074234505838,8.13824378640928,10.8507461944603,8.09895091182468,10.0996767832693
"NFE2L1",11.3784611961102,11.3012142878864,11.0144077415203,11.6138051703535,11.5458757782046,12.5142880034508
"SEMA5B",9.88679977908324,9.61025725292547,10.45183472531,10.5142594682161,10.2359631905419,10.1700323881826
"GSK3B",11.9253457318155,12.0952795755968,11.9681752987308,11.6357952471868,11.85716336157,11.2064862927941
"ITGB5",9.10187066939362,8.94753109884105,9.78348755889255,10.5104929747754,9.35435897433361,11.4232608386278
"ERC1",11.931244945265,12.0625238333289,11.7549191412894,11.3268721850998,11.7028945331718,10.9911089763655
"XPO1",12.3911164328944,12.5157390533127,12.6105878377381,12.547127188441,12.5932865001446,12.6313721155399
"RNF13",9.74046814979321,9.74681215326646,9.88709190737751,10.1320894377249,9.71053660722739,10.8714297952847
"TRPM3",11.0976594641455,11.2214610610702,10.8098496197518,9.45062946926625,10.2678587045466,8.08764021415036
"PALB2",9.2722967153584,9.50633303168787,8.9561484306793,9.10681789211349,9.22891746565755,9.11582438106304
"DOPEY1",12.1278222117097,12.2075572843504,12.0268381483646,11.7004429876671,12.0135066502582,11.2604999580238
"LYRM2",10.42060488112,10.476551467439,10.1849642730636,10.4350088766143,10.3443357493421,10.6041938745974
"BCKDHB",9.53592423316634,9.51655993350031,9.12341526183461,9.4387797422221,8.78951335673895,9.88961744249228
"KAT6A",11.6670988981906,11.7282245379661,11.8683387232968,11.7696223126938,11.7639505854498,11.5426562215871
"ZCCHC6",10.0544608488099,10.1804544744002,9.96519358306548,9.97966668233848,10.0913914833328,9.99244160827961
"ULK2",11.3662403419702,11.2773722863477,10.9705799552354,10.7405183675849,11.0898815921455,10.5151134050654
"TNPO1",13.4158644972685,13.5282526953426,13.4214890642613,13.7878501670913,13.5002725457672,13.5543640715059
"PLOD1",8.57670003068496,8.33684385775816,9.0673063941228,9.45161255993191,8.83026111206753,10.6036291554537
"P2RX5",5.9903111609895,5.97458977678836,5.75456202992873,5.71571562153576,5.61575483702208,5.15195654074678
"ITGAE",7.62609313702697,7.62797515941513,7.64962153261386,7.78434487800204,7.70987368248261,7.94425053129944
"DIS3",10.8747900186142,10.9361298408954,10.9088362061253,10.7312442897103,10.8023487482076,10.7326741746499
"PIBF1",9.62602878246184,9.78537682658869,9.81934832573433,9.88608930825607,9.66235797248496,10.3308605194298
"TDRD3",9.74046814979321,9.79380839522769,9.58596988757857,10.0732951226019,10.0251356211174,10.1352836950198
"NUFIP1",8.74485995418759,8.62437922204943,8.50891201053144,8.2788425118065,8.32210037747267,8.09735108405167
"PDS5B",11.5569464601933,11.7254738749283,12.0026845212952,11.5422952031911,11.6682029302861,11.2665766910198
"OXCT1",11.207805172301,11.1842816347565,10.0866373768971,10.5198908279236,10.8852463610611,10.2158377263092
"RRAGB",10.0554436100382,10.0536913516516,9.79704012657024,10.0501275589323,10.2787616787922,9.94596241040983
"CYLD",10.9326153304539,10.9834103599923,10.7964226677868,10.4872060455503,10.952467344006,10.0590539768512
"SLC27A5",7.41919597398627,7.21594487438752,7.12804990920464,7.16202190379093,7.27407779684721,6.80939009577328
"ZNF324",9.18870857221074,9.05325399149441,8.80016670972546,8.83853813449292,9.25775313162315,8.55220489792328
"ZNF671",8.87322395600214,8.86580970271222,7.60881388150519,7.79998325159792,8.38778118877184,7.73572379093135
"ZNF416",8.66453227349511,8.67327709623374,8.52351545556864,8.59832069251482,8.73269745384022,8.53567643325285
"ZNF586",9.46518326838979,9.74028316927003,9.46475074526939,9.3790568956645,9.71432220065896,8.92261244559331
"ZNF446",8.86426533335222,8.77062879715972,8.66520786575491,9.16194009568756,9.3914932309284,9.09022271051951
"ZNF264",9.95158307599823,9.90500228228079,10.0405466893855,9.77506204680653,9.7862206309522,9.70074990293933
"RPS5",11.6087300391998,11.2599891273334,12.1312336229115,12.3212482914681,12.1746010356583,12.1086727339795
"FAT1",13.4636406835317,13.5159690803893,13.8817984706605,14.5262182204595,13.8050743471056,15.5840414690347
"YTHDC1",11.1009940280068,11.1469410939385,10.8260923871736,11.1261638932545,11.1712813536908,11.0445101547973
"CHMP2B",10.3462717237875,10.4238992029886,9.65871622375896,9.95977415061213,10.022848348265,9.5841630018552
"SMAP2",10.5143450944447,10.5782486689762,10.127729897513,9.8809917964673,10.4256422105541,8.99512543803271
"PPIE",9.06717462180755,8.87578558812551,8.85598573220306,9.14744606200707,9.13170855443281,9.37492438869246
"ZMPSTE24",9.74169000004418,9.7619323928998,9.81639377419634,10.0998616470341,9.81029571197305,10.700291158035
"STARD7",11.7228884859312,11.68781726384,11.6687162613936,11.7292838118406,11.5432192075125,11.9310355451053
"NOA1",8.32534240882815,8.36550191101615,8.36221278826824,8.27215772536701,8.47763332468454,8.19099138957331
"REST",8.74973432875822,8.84564778038799,9.26676454762241,10.106739400224,8.89848620500244,10.9280066349402
"SSH1",9.34969435007194,9.41086861783338,9.48350361129794,9.21618643350283,9.49857331418491,9.25480036981179
"GSTP1",10.1216856275338,9.8301273303448,10.9672551982037,11.1000885293374,10.6731892565768,11.2860631437569
"APLP2",12.5837041817402,12.5299965244731,12.4368866086789,12.6695321763989,12.6854330556183,13.2685203419365
"KIAA1467",10.6532237230753,10.5861556894544,10.2520874644292,10.0546616163537,10.4547758421294,9.83001440988396
"SLCO1A2",7.22704432932557,7.49838179734488,5.88936033417274,8.06071517241143,8.61387435525855,8.53329959829096
"WBP11",10.2771935789949,10.3357289395465,10.128920947657,10.2632279828315,10.4035456138436,10.288619159653
"EIF3I",10.8979799843489,10.8078102259951,11.0118282049339,10.9517569178297,10.5772329865685,11.2072298534106
"NKAIN1",10.0366556148741,10.0624397821957,10.0493803163817,9.68181827357675,9.93231576496977,8.58928406404957
"COL16A1",6.41762377436216,5.7368316223205,6.23887088147353,6.02211641227821,6.63548630992359,6.17818765351574
"TXLNA",10.2805591484619,10.1347330502439,10.2972811128636,10.7525260596063,10.537736141726,11.185509440773
"APOB",6.79714772954774,7.15722908848611,6.51138402021999,6.33065288233021,6.17035088062347,6.44923337026561
"NCOA1",11.466774821524,11.5871684189173,11.6233916982789,11.2118577026909,11.2639058532867,11.048664860967
"AGBL5",10.0376505848345,9.96222216078835,9.92324289808476,10.3379253942048,10.0365178653844,10.5240941266587
"EFR3B",9.89341071103665,9.74355135873951,10.0239963796131,9.78054758135248,10.4508117863569,9.0139737471853
"KIF3C",12.2687539460805,12.1399642901798,12.0335293212084,11.6602195749797,12.3785123773699,10.356562694559
"RAB10",11.4745081827103,11.4887329605295,11.361476926259,11.4555936629164,11.5247543077841,11.3731212275938
"GCKR",5.43226952355336,5.71625300812078,5.53204272811162,5.39408088420441,5.53476861827663,5.50195500208462
"HADHA",10.8517867730294,10.806248907636,11.0105367046696,11.1978754980965,10.803681353594,11.5119918347671
"MAPRE3",9.78262828932815,9.72933536261523,9.7804584912872,9.2971911091335,9.92824759821214,8.682290095258
"CAD",9.43225564995682,9.14020185378065,9.87861902033256,9.49039590691598,9.41378852041681,9.57381552416393
"CD59",10.8585574878192,10.8960808467853,10.9417334360907,11.6657325962501,10.9460453955252,12.3741659482164
"CD82",8.27541791952294,8.03501602693746,7.90644722971276,7.30611477404241,8.22689868447515,6.3150496424646
"BCORL1",7.99983014660569,8.33973561473077,8.75760331881909,8.10658572845733,8.24277372158141,8.03806895081865
"ATRX",12.6923769523699,12.8939292561166,12.6001085638958,12.388831958739,12.6270459036826,12.4080292861589
"TAF9",10.1859150544553,10.1188850557073,10.1193648819337,9.99322746214251,10.0656978656379,9.99761020480449
"MYNN",9.87237121915166,9.79380839522769,9.72796568502479,9.53188509670835,9.60539451235307,9.46851989911571
"MECOM",4.87482195210638,5.17594971784969,4.63910910251109,7.77804094914846,7.73640192013404,5.73777627602365
"SCAMP1",12.6912713037329,12.75261246175,12.1404136119306,12.1238754674589,12.2705521735534,11.7966951435531
"PREP",9.64182277389928,9.64096198312603,10.0743250280202,9.4594532220048,9.79786254810626,9.15029906011076
"HACE1",10.1008936393341,10.0369216400313,10.2909109548261,9.84554319100305,9.89611558912783,9.7465042574925
"SEH1L",8.87545491444252,9.01586628446346,8.90415536165726,8.916158654783,8.65590003111265,8.86525022738942
"WDR47",11.94137801913,12.0935740060598,11.7074888062257,11.656177462958,12.0668250823006,10.7582700449113
"WDFY1",10.6979547268598,10.8259018116907,10.9246931149338,10.9880953988249,10.7885059124246,10.8988453522303
"OVGP1",7.36877029660064,7.35563129640412,6.399200953035,6.59355663474754,6.75482273122502,6.27917803362026
"SLC25A24",9.96524378012194,9.91566405861298,9.89411479810368,9.65048808035549,9.78711950943548,9.5841630018552
"MAP3K4",10.52005086574,10.5825116814548,10.494960926303,10.4473747053854,10.4308263942125,10.4963741131286
"PILRA",6.28119912210877,5.99099191043792,6.00991838444328,5.93722994218226,6.03126530424217,5.91480976668293
"IGSF9",6.79714772954774,6.61696431031565,6.78756865288512,7.0338224137936,7.15434627732596,7.13865823321848
"ABCB1",5.5207400332063,5.75702651981449,5.86366298223323,5.23135019106063,5.42310223496893,4.76371589021208
"ZNF213",7.36233757036877,7.3498397812423,7.8318023376384,7.33668941949539,7.79523611205512,6.80939009577328
"AKR1B1",10.2055244658438,10.1155263219839,10.0643988760589,10.4693694505414,10.3911874987106,9.96631694250901
"CPNE3",10.1633030250918,10.1900660992975,10.4995717804628,10.7100543524226,10.4439908079376,11.1775638027812
"RRN3",10.9564797341233,10.967666567734,10.6874912859027,10.7449328040255,11.0507625331058,10.3552213090904
"CTTN",10.8979799843489,10.617357263488,10.6891068172323,10.967982335482,11.0140108212701,11.0108345294736
"WNT11",5.83411797820783,5.24729833481842,5.41912560421338,5.92458453824114,5.8583162996779,6.08250174298976
"MTIF2",8.86875162420893,8.97377096881457,9.01924596320379,9.15712495262734,8.95243215413596,9.53047739017774
"DDHD2",11.249182332831,11.2238019930226,10.7889088837762,10.7320531027516,10.9420171095345,10.6126382338009
"TTC39A",6.4305009759227,6.5245731111976,5.93909051704448,5.3049269085433,5.90403138225395,5.25394328805817
"EPS15",12.2037793391083,12.2775803820016,11.7042972670945,11.4990019203737,11.9209702767083,11.2941346065583
"ORC1",6.52916670743809,6.37842206372085,7.3438698231556,7.82159149973688,6.70045381273315,7.92981055186659
"MGST2",6.02629639048941,5.94108086001497,6.43225541936395,6.71441314140921,6.18224393265002,7.76454637346845
"CHERP",7.82522337839033,7.52936261263497,8.16648831832517,7.73961738834925,7.98385436074853,7.43047244718852
"ATG16L1",10.0105423839345,9.97432600531415,10.0124261434793,9.7937833083473,10.0619896810292,9.48579491314048
"USP40",9.57209556688697,9.59706719079912,9.98242884057307,9.89406343805956,9.57968200736109,10.1987373076279
"POMGNT1",10.2972701635883,10.0027854010448,9.80152947573203,10.3018777651953,10.2601125476277,10.773412332428
"RAD54L",5.85484684019812,5.62971160557788,6.46448655819503,6.96777562639213,5.88899535302041,7.16389018268598
"MAST2",11.0904879063362,11.0152928268214,11.0519296169649,10.5849106699202,11.2796325989911,9.90345261650259
"DNAJA1",12.6909552484223,12.7404023571137,12.3984020854472,12.7738429293494,12.8673021946294,12.7567775857664
"B4GALT1",6.06122660456922,5.95795537545197,6.29459653090917,5.89887096339096,6.00415649635366,6.17818765351574
"CHMP5",10.6323038679726,10.6502208031082,10.4044315151607,10.6989278561672,10.7658949595421,10.5536322756376
"NFX1",10.1930766444362,10.185268296022,10.0976292990459,9.89334033733624,10.0819015109053,9.78288840909747
"AQP6",4.93817568778476,5.05426032044833,4.86296472820736,5.39408088420441,5.20943279770974,5.81198514857821
"DIMT1",7.75866388103475,7.78128312950899,7.76542522490381,8.01599512300708,7.87575397768233,8.39872068668933
"IPO11",9.33842741892492,9.49474030586583,9.49278927708468,9.50940289037947,9.22891746565755,10.0290801396182
"FOLH1",5.54851785949931,5.28072429172865,5.93909051704448,5.71571562153576,6.07080875752555,4.68467332000649
"EIF2AK1",10.5447515543059,10.6137913417942,10.3318226714653,10.6018243805378,10.5720288212222,10.9780976107122
"EPDR1",8.63057049591439,8.76419675287601,8.55228367163176,9.4387797422221,8.93953901173915,10.290023923109
"SNX10",9.77668040010728,9.74789744723876,8.85598573220306,8.27438946005318,9.32741232844961,6.38389343266527
"SEPHS1",10.3967674189745,10.3881623863602,10.5991701950307,11.0132645457185,10.7195810247078,11.1163361310922
"MRPL28",8.94507676775659,8.55895856412948,9.07475023047096,9.21618643350283,9.25255306398883,9.08537126519685
"ITPKC",8.48898549385237,8.37398866355746,8.65198398976558,8.77704892531192,8.89848620500244,8.55689254420254
"FAT2",6.46838189693335,5.60690679268508,6.23887088147353,5.54997731954909,5.20943279770974,6.3150496424646
"RBM22",10.2482645600141,10.2035738126658,10.127729897513,10.3315349942138,10.4794463194249,10.291427319361
"TMED2",11.3183422685395,11.3858754039584,11.2222609874376,11.5372143638384,11.3579108700467,11.9957260965588
"ERO1LB",7.24819384114694,7.35563129640412,7.01666422632071,7.79374856646045,7.54363062364894,8.00058918410891
"ZFAND6",10.4869300598925,10.524819433058,10.5484516827835,10.5947269797618,10.6272639742742,10.6965889092624
"HSD17B2",4.80259831140558,4.58878259651035,4.63910910251109,6.60835857260747,5.20943279770974,8.32362240762868
"TXLNG",9.21711404294371,9.214359116568,9.03204994338449,9.02062364169454,9.10020453506765,9.15647940677177
"PPEF1",6.20704769793219,6.26653250017841,5.60065691610817,6.40154607385148,5.96229157958667,6.12443048056718
"LAT2",5.57553933579376,5.28072429172865,5.41912560421338,5.3049269085433,5.32290848716218,5.18746296578136
"HUWE1",13.1309285784344,13.2535259335346,13.3557593718789,12.9973118997601,13.0273646616575,13.0151938492647
"ZW10",8.76184838695264,8.82725700554831,8.89296569000798,9.10306690025399,8.76413245157079,9.24032814132615
