"","statistic"
"NAV3",-1.67721802306411
"IDH3G",1.575527841714
"ROGDI",0.662516643811954
"PDZD4",0.279036640216093
"ATP2B3",-1.37359867700691
"ROCK1",0.735330629636303
"CBFB",2.48523550300543
"PDK3",1.69773267855035
"HYAL2",1.749358953949
"HDAC4",-1.7773927643282
"RASSF1",-0.168859997037256
"FGFR3",-0.0479501371043565
"IFI35",-1.05897447062407
"HEATR6",0.335190786849704
"COASY",1.96191715801779
"PLEKHH3",1.88926586031916
"MEF2A",-2.56310461907268
"OTUD5",1.99990242907217
"TFE3",0.640211253422324
"TBC1D25",-0.419304905689142
"ACSL4",-1.03232288339865
"INPP5A",-0.246065931233534
"GPKOW",0.345583710787263
"GRIPAP1",0.40042243171988
"FTSJ1",0.0156509866908779
"PRR11",2.13038383498579
"REEP1",-0.856379708654215
"ATP11A",-2.33877900828404
"POLR1A",-0.923719423178408
"LAPTM4A",2.90694788656109
"TTC7A",0.86671349180396
"IP6K2",0.636380259741434
"STON1-GTF2A1L",1.18855468647759
"SRBD1",1.32153866123445
"CYFIP1",3.11353963526409
"KIF2A",-2.07632095587004
"RASGRP2",-1.02951443119508
"PSME4",-0.579753635644057
"IFT80",1.53785365046603
"SIRT2",0.385377751321497
"ERLEC1",0.85869777687448
"PPP2R5B",-1.04669948718482
"PYGM",2.34602946094547
"TRPC7",-1.42251616968513
"MAST4",-1.82382314286873
"GPR116",2.07796515743591
"SDK2",0.414527779521184
"NUP133",0.760090756786729
"NUCKS1",1.34359556494988
"VPS35",1.57686367127014
"DNAJA2",0.666969681359663
"BCL3",-0.974145756938496
"KCNAB2",-0.340444537275376
"ABCC9",2.98893123546171
"CLEC2D",-0.319746496908935
"FUNDC1",0.19961968265762
"MAOB",1.55178432413288
"RORA",-1.9765774039307
"DRD4",-0.392583941009785
"TGFBR3",1.76723531040566
"KIAA1107",-2.50906374868175
"HES2",0.521011505681662
"ATP1B3",-0.336188205551193
"NEDD4",-1.15729948670485
"PIGB",-0.116194021502645
"MAPK6",-0.0358994153211683
"GNB5",-1.43928426240677
"RAB27A",1.5188018200055
"CECR5",1.64698259016584
"UFD1L",1.54936913101762
"LRP6",0.121605935458929
"PHRF1",1.44826053388428
"IKBKAP",-0.393031348681362
"NUCB2",0.719198825221769
"PFN2",2.51157590322237
"PTPN3",2.73072765735367
"SPTB",-1.64396744887369
"DAPP1",-0.592115846954284
"FGF10",-0.986708326209468
"SLC44A1",2.41103098457441
"TMEM260",0.144823491742262
"SMG6",0.194669867288463
"EXOC5",1.50428994097995
"CLTCL1",-0.518927407626261
"FSTL3",0.467806708667067
"DGCR2",1.02907991503555
"RNF126",1.09077251458542
"MNT",-0.408067687517332
"ZXDC",0.0294547938143423
"JMJD6",-1.26842182473432
"POLB",-0.816787953633059
"WIPI1",1.88341035790077
"FRMPD1",-0.814227303828997
"GBA2",-0.344964054795447
"NDST1",0.217468060304265
"ASNS",-0.794957974049537
"AP3M2",0.186155624581218
"CNGB1",-2.4840300541114
"ST6GALNAC2",0.451340117535561
"CHAT",-3.78537521787893
"PABPC1",1.20239261596117
"TESK2",0.816135005620512
"C16orf80",0.917928600743311
"CSNK2A2",0.0253576143416747
"PTPN21",2.05869149269547
"EIF2B3",-1.00176745072102
"CAMK2A",-1.44921005894404
"TCOF1",0.53355889615897
"CDC42",0.673174583987271
"OSBPL3",0.574175656687387
"EPHA8",-1.65389558673442
"RAD18",-2.38506238099671
"ATP2B1",1.16988872158071
"NCK2",1.16760633217812
"MAP4K4",0.264587358294686
"MGAT4A",-1.39156890594237
"RPL31",0.912406086496782
"WDR1",1.1710783355044
"SNX13",0.31798953927101
"ARHGAP10",-1.36115856175475
"RPS6KA2",-0.117247889133792
"ING3",0.261484223311131
"VASH1",0.243320213576101
"LMCD1",-1.26227104872216
"WBSCR22",1.45530392939541
"SEL1L",-0.777934344980029
"TRIP13",1.77941916513203
"ATP6AP1",1.66554454760516
"TCF3",2.68049574250701
"TRIB2",-1.05338436564963
"DAZAP1",0.724953747944372
"MBD3",1.48385412609747
"HLTF",1.34799000930893
"FAM50A",2.43864904754077
"FAM3A",2.56502492544282
"CPSF1",0.792752922586698
"MYO3B",-1.9658048945549
"CYBRD1",3.47280983832666
"CDH19",1.23491806464016
"PDCD2",0.269348531916599
"SLC6A15",-0.508515816323879
"RDH11",1.88450047238597
"PRKACA",-2.07915513056628
"LPHN1",-1.26514397399596
"ACTN1",2.43857916310603
"ZFYVE26",-0.641202563841002
"RPS6KA6",-1.6384110435414
"EPN2",-0.256099793744125
"PTPN18",-1.5360863704336
"LIMS2",4.28331396911093
"ASIC4",0.410030730736116
"SPEG",2.32227295446322
"LNX1",-4.12819382548529
"ALDH3A2",0.362081766439366
"TFRC",0.892306841401757
"SREBF1",0.771429751148233
"TRPC5",-1.31590638142713
"AFF4",-0.715143438470075
"UBE2D1",-0.0437942273461242
"MPP5",1.37674687782033
"RHOBTB1",1.91832161628096
"ASAH2C",-0.620251755025989
"SMC1A",1.88891917893762
"HSD17B10",2.71274426264709
"MARK2",0.307394567753827
"HMMR",2.40529886218159
"CHFR",-1.21236092968797
"TRHDE",-0.155891813622
"P4HA2",-1.37152245612466
"NFATC3",2.16059429951462
"TRNT1",-0.0373695957438657
"ACADVL",3.97200618803625
"STK10",4.41333170489946
"FBXW11",0.977789395319215
"ACAP1",1.09267429956301
"CRMP1",-0.0967205373290939
"EVC",2.16721239861335
"DERL2",0.827319518468104
"SIDT1",-1.72379953113786
"NDE1",2.39233948723624
"MRVI1",1.8515089551107
"TMEM38A",-1.24305993561374
"AP1M1",1.10975519377324
"PVR",-1.09676146770204
"IKBKG",2.22387176867903
"XRCC1",2.49368811689486
"SCARB1",-0.870446301235984
"MCM2",2.44842051004572
"MOV10L1",1.13376838856063
"PANX2",-0.858386272647943
"TP63",-1.98112655563639
"ALPK1",2.71104042342665
"LLGL2",-0.231138733804941
"PDE8A",-3.86220681873476
"CLCN4",-0.990144289547377
"NLE1",-0.347035489704871
"SDHA",0.409157540997825
"SMARCE1",1.35727169026337
"GSDMB",-2.47486375928392
"KDM5A",0.909406936257047
"ADAM11",-0.982858805473646
"PPP2R3A",-0.297698603633851
"FERMT2",2.22606182466308
"ABCB11",-1.98685567948747
"PTGS2",-2.35662218027226
"IGF2BP2",0.685524182466978
"MAP3K13",-2.4845747047279
"ST6GAL1",2.91777345506417
"VDAC1P1",0.302580356427232
"FRY",-1.64408449850402
"PICALM",-1.22786429959249
"NSF",0.121394278530302
"GLI2",-0.346982284375694
"CLASP1",-1.40007534954175
"MRPS34",0.99719686698689
"NOTCH3",1.18139904264372
"CLNS1A",2.12058321304742
"PPP2R2C",-1.37244957750369
"TEAD2",2.99086784630905
"EED",-0.291115230784132
"CDHR2",-0.545555104318125
"SNCB",-0.808044382704024
"TSG101",0.44649564384146
"C17orf85",0.867139220295989
"ATP2A3",-1.13687078457433
"CA12",-4.80937236363419
"MGLL",-3.14608355535756
"NTN4",-3.56864855233761
"BCS1L",0.256861801031479
"NUAK1",3.71062376088367
"DPP8",0.231054598990136
"SLC24A1",1.62447448590575
"ZNF532",0.0870306911486355
"SCARF1",-0.822207836375886
"LMAN1",1.27640588262277
"PTPLAD1",0.482748072925643
"IPCEF1",-0.862535233358338
"ZZEF1",-1.02996713550504
"ENO1",2.35404737293241
"SLC12A1",-0.327353066105146
"C19orf10",1.71897285283794
"ANO8",-0.936650599390924
"TUBE1",-1.72734171037543
"ARHGEF10L",0.521079983793439
"TXK",-0.30906112541563
"WSCD2",4.39892604171698
"KCNQ2",-0.354975337397768
"ACTR6",0.324438879910492
"TIPIN",0.754044998625092
"SRI",2.06212899684958
"EIF4G3",0.243091171406028
"NUP37",1.83442108631712
"SEMA3A",-0.0822174344177347
"GTSE1",2.33975707892328
"SEMA3C",3.55065508929356
"TTC38",1.41158331052393
"ACAT1",-1.65903388307222
"GRAMD4",1.46103632530352
"CELSR1",3.25880579707603
"WNT8B",2.56304401162922
"ZNF638",-1.01303883892701
"SLC25A40",-1.40553845111274
"TIMM21",1.0691035359263
"ADD2",-1.30955496322489
"RASAL2",-2.04136318179079
"VPS9D1",0.863232150515544
"ZNF37A",-3.71617218206683
"MARK3",0.665300941773249
"SLC25A3",0.420261943870883
"FNDC3B",1.84514228368177
"FOSL2",1.0962487529254
"CACNG5",-0.946063026086162
"CACNG4",-0.973269905042352
"FRYL",0.412866972552634
"TMEM131",-1.28864442059284
"FSCN1",0.537138500539619
"ACTB",0.574663184053815
"MOCOS",1.84953425311256
"PLD1",3.35194972152454
"ATP12A",-2.12262003076573
"WDR62",0.833346528568272
"DLG1",1.11380450700966
"RAB7A",0.0656761842602773
"BCAP29",1.14658559797236
"SEC31B",0.823921205363519
"SART3",1.85283135755792
"ARHGAP15",-2.07711215789248
"PAX2",-2.24371684525823
"EXOSC7",-0.347715887706717
"KIFAP3",-1.40606142544941
"MKRN2",1.79295933448361
"MCM6",2.31870115543914
"REXO2",-0.375405336506552
"RBM7",0.439709465856
"RBMS2",0.777675775315724
"BAZ2A",0.450297067492283
"PTPN23",-1.45453102207294
"MLH1",-1.67990795942997
"UNG",2.07322316683272
"FMO4",1.19142030748942
"KLHL20",-0.732017859750342
"RGS11",0.929806477447475
"SLC46A1",-0.142473373105153
"PLXNA2",-0.454853021608736
"SPAG5",2.41731674017645
"ANKRD13A",0.0364650416901948
"TPD52",-2.16732510693127
"ACACB",1.29238388614276
"TRAF4",1.57224652189031
"PAG1",0.279602043563741
"GPATCH1",-0.210030371183553
"ICAM3",1.08117001035793
"NT5C2",1.00253013697326
"MCAM",1.12756276473135
"GPC4",1.59515944848065
"MBNL3",2.16972098224328
"CAMSAP3",-0.548946537046253
"RAP1GAP",-1.18557129821654
"XAB2",1.15168986720101
"ARHGEF1",2.72287155538801
"STXBP2",-1.13367717504952
"MAP2K7",-0.313975014393739
"DGKD",-0.43963303919898
"CTTNBP2",-1.34466084946319
"ACTL6B",-1.08940404221023
"RARB",-0.858134842207087
"TOP2B",1.73361575557587
"TM9SF3",1.29516392902416
"NFKB2",1.67557624787209
"UBE2T",0.552781497811325
"PPP1R12B",-0.893609672452908
"DNAJC10",1.1571717708401
"GTF3C1",2.31767449357015
"IL4R",2.02293025883238
"USP33",0.492173586309061
"PAK3",-2.26263802068583
"CAPN6",-0.36537182952601
"DCX",-1.09409358906048
"SNRPA",3.03625823064911
"SPAG6",5.23886405710851
"EXOSC5",0.694874078620362
"DYNC1I2",-0.871861401704658
"LRCH4",0.208775396595623
"FAM76B",0.263901486654208
"SIRT6",0.797896064879424
"POLD3",1.6626575325632
"ACTN2",-3.56264189256472
"CAPZB",1.30051943823204
"GPR137B",-0.754048184939869
"NAALAD2",0.784142640381043
"JADE1",-0.726530866926939
"SLC25A43",1.74509685501092
"UBE2A",1.14576908066382
"FGFR1",2.91129793494843
"GTF2I",-0.69629189618846
"FBLN1",0.396373342053573
"ITGA8",1.08862507403622
"MAP2",-1.90684940261785
"PIAS2",-2.12597712482922
"AMPH",-0.488724590309202
"ARAF",1.77984930639196
"MCCC1",-1.54974159151447
"LAMP3",-0.549244033959629
"FAP",2.13490130347289
"NEBL",2.67807932770279
"ACER3",-2.07148773540825
"UBE2K",-1.11342803844708
"PIK3C3",-0.219487473764986
"N4BP2",-1.08449225159648
"C12orf5",0.607167520274069
"TULP3",2.49613290388478
"SYNJ2",-2.72801860281815
"ADCY2",1.93004772856514
"PPP2R5C",-0.38628246687094
"PMS2P1",-0.454680881829606
"RBFOX1",7.18971646647411
"GNB1",-0.184318004763687
"EDN1",2.01457659740814
"MLLT10",-0.213321516099847
"ZCWPW1",0.738537792108071
"ADCYAP1R1",0.182933265790266
"FGF20",-1.72900901491825
"NRD1",0.580188016490349
"VDAC3",-0.155261095747582
"PCM1",0.175764027893148
"TNRC6C",-1.44203320427582
"CBFA2T2",-0.642178464872146
"BRINP1",-0.095398787300909
"ITCH",0.825203755023943
"PKD2L2",-0.0790549127578699
"TP53INP2",-2.74130150553569
"SDF4",2.72124006725606
"MYH7B",-0.567476879410381
"TP73",0.87047037024756
"TOLLIP",0.119763165201792
"UBE2D4",-1.07661980532202
"CLUL1",-2.00129199352098
"RUNX1T1",-1.60412788512272
"THOC1",-0.0215927907870884
"FKBP7",-1.29347791466514
"OSBPL6",-1.9261649507514
"SLC1A3",2.51507009826392
"XRCC5",-0.900324855434542
"LXN",0.876487448887102
"SP140",-0.175688553016777
"MKNK1",0.469881664505964
"TNS1",-0.952348063205836
"REXO1",0.0210421174785001
"SAR1A",1.93551590532553
"CDC14A",0.772732714268839
"RAPGEF3",-1.27806792568584
"SENP1",-0.118774943729086
"CIC",-0.793485076603447
"LIPE",-0.118115208939152
"FDFT1",0.246602736808172
"PAFAH1B3",0.0341199679977045
"OPHN1",1.77646678838468
"KIF22",2.57310847905705
"SCGN",1.38519024633673
"LRRC16A",-2.46907232876705
"PGM1",-0.986944013628621
"DDX1",0.507996000056337
"DNM2",2.22059326778269
"EPB41L2",0.310125159833136
"RIMS1",-1.13759221847136
"MOXD1",0.785868005678609
"STX7",-1.25212604576433
"RABL2B",1.44707204497047
"KEAP1",0.206853238960502
"PTPRH",-4.10191573376067
"DCT",-0.680496243825579
"SLC35C2",1.44535017687666
"CRYBG3",0.644035400469708
"EPHA6",-3.83502051716893
"RFX3",1.23067099780308
"RIF1",-1.60807263983121
"RAB21",-0.384993034331242
"SLC4A4",0.463844882019649
"SMARCA2",-0.912224734553005
"SESN1",1.37518371343079
"MID2",-1.4355086972525
"PIH1D3",3.64160606660804
"COL5A3",6.22940628164562
"SRCAP",-1.94190592161246
"KIAA0020",-0.628494623347973
"CHRNA3",1.55152692429717
"KCNN2",-0.0584574472289389
"CNOT4",-0.118178747902164
"PSEN1",2.16424252367767
"CPOX",1.28745564908739
"CLDND1",1.01421230959874
"MOK",2.37833680425783
"HSP90AA1",0.474524280581415
"RBL1",0.238548719925871
"DLGAP4",-1.54511519471783
"IGSF9B",-2.93243594795585
"CROCCP3",-2.07386370721134
"NDC80",2.93301263695056
"AP4E1",-1.60062705627306
"RSBN1",-1.09622182404603
"MAGI3",-1.06440819707623
"CXCL2",-1.0216315425636
"AFP",-1.22424693975002
"COL4A4",-0.975371516390282
"TCF7",0.772196085969367
"OSTM1",-2.00991524638183
"CDH7",-1.82116708087381
"IMPG2",-1.70901910077153
"PCNP",0.93495391903491
"EXD2",1.16591043655245
"ARG2",-1.58233685301574
"MEF2C",-2.29443048525435
"PTPRC",2.21002597627935
"CACNA1S",-2.09093677020968
"UBA5",0.674505921296102
"STK17B",1.64141811494874
"CDC14B",-1.39840006159863
"ZNF510",-1.64796897048886
"LRP2",0.233418949059185
"ZNF506",0.428435528167193
"JMJD4",2.01978083570319
"DUSP12",-0.728015517713543
"AACS",-1.208007164187
"KIAA0141",0.160597021411073
"CADPS2",2.3616033752718
"PCDHB4",-1.15977138811795
"PCDHA6",0.114747289565484
"PCDHGA2",-2.49592293429357
"HSPB11",1.32790141790383
"PHLPP1",0.824851692811802
"ATP8B1",0.538667378877941
"IL12RB2",-1.78365893363441
"SMARCD3",-0.147945165930717
"WDR70",0.462624234843697
"MPP4",-2.40032129350195
"STRADB",0.811937473548218
"BZW1",0.460337487410734
"C1QTNF3",-3.45356372889393
"ME2",-1.02801006130646
"C5orf22",0.480174867413408
"CCNT2",-0.875166018548421
"FAM135A",0.874398008235909
"COL19A1",-1.01452229123005
"EPB41L3",2.47854374209325
"COBLL1",2.61110563715391
"DLG3",-0.155737506275859
"KCNK2",-0.806220488117027
"SERTAD4",-0.842846002988103
"TRAF5",0.878680884934323
"MRPL22",0.686954594310113
"GEMIN5",1.28199442665143
"OPRK1",1.849862634086
"NFE2L1",2.17880097927512
"SEMA5B",1.03515319273992
"GSK3B",-1.64236856689621
"ITGB5",2.53098227731841
"ERC1",-2.09712015355707
"XPO1",0.725030702992947
"C4orf6",1.03656324472013
"RNF13",1.57928921047059
"TRPM3",-2.86344469204179
"PALB2",-0.409583394868364
"DOPEY1",-1.61959839735123
"LYRM2",0.692105740891278
"BCKDHB",0.197127938154186
"KAT6A",-0.21081960479689
"ZCCHC6",-0.149390461020345
"ULK2",-1.62807563078184
"TNPO1",1.12410748012665
"PLOD1",2.34325819886455
"P2RX5",-1.65967411752585
"ITGAE",1.25450791622554
"DIS3",-1.01754135396698
"PIBF1",1.05573236065021
"TDRD3",2.64014125874288
"NUFIP1",-2.23331339474787
"PDS5B",-1.09745894434943
"OXCT1",-0.84613301629648
"RRAGB",0.820004014662938
"CYLD",-1.2025091227364
"SLC27A5",-0.690355567595589
"ZNF324",-0.341229620163692
"ZNF671",-1.3184596663917
"ZNF416",0.173714373046224
"ZNF586",-0.616900422631805
"ZNF446",2.8004266544838
"ZNF264",-1.32900721328731
"RPS5",1.74582721244821
"FAT1",2.54538941323777
"YTHDC1",0.663880160093515
"CHMP2B",-0.998139324997018
"SMAP2",-1.30578046952213
"PPIE",1.74249335331661
"ZMPSTE24",1.70903294135775
"STARD7",0.418162571636802
"NOA1",-0.0576375078609128
"REST",2.48044700488058
"HAL",-0.532021838766959
"SSH1",-0.381363208235006
"GSTP1",1.74924701116956
"APLP2",1.63543669861757
"KIAA1467",-1.39074493357002
"SLCO1A2",2.9790825173184
"WBP11",0.663699812087579
"EIF3I",0.224812300649322
"NKAIN1",-1.38436543481712
"COL16A1",0.558432473256607
"TXLNA",2.54738158520192
"APOB",-2.22716944420125
"NCOA1",-2.34244254598592
"AGBL5",1.73528850043256
"EFR3B",-0.0212823573056351
"KIF3C",-0.91547896441424
"RAB10",0.273257020991681
"GCKR",-0.478778137454283
"HADHA",1.28197865284744
"MAPRE3",-1.01337470727719
"CAD",0.0110930879250505
"CD59",2.29756569374541
"CD82",-1.17403541691778
"BCORL1",-0.943142110400717
"ATRX",-1.33500210103236
"TAF9",-0.759113423020441
"MYNN",-1.71683930708281
"MECOM",5.59211819964536
"SCAMP1",-1.71947572345506
"PREP",-1.0664237538205
"HACE1",-1.76205190227497
"SEH1L",-0.52420407224384
"WDR47",-0.836622506289759
"WDFY1",0.606199344729608
"OVGP1",-1.69770238265491
"SLC25A24",-1.59340224194704
"MAP3K4",-0.367452543151367
"PILRA",-0.725558135654788
"IGSF9",2.41828252232685
"ABCB1",-2.11558311277772
"ZNF213",-0.449545959742332
"AKR1B1",0.894363693111615
"CPNE3",1.92961827187557
"RRN3",-0.430261548164454
"CTTN",1.75624956538489
"WNT11",1.93379815882302
"MTIF2",1.31380389711274
"DDHD2",-1.41660611771215
"TTC39A",-2.77736957857047
"EPS15",-1.68347475123496
"ORC1",1.82262840041647
"MGST2",2.26064525565211
"CHERP",-0.400043195264331
"ATG16L1",-0.829027758628614
"USP40",0.782751397882161
"POMGNT1",1.69938297461355
"RAD54L",1.91130155627885
"MAST2",-0.898718126106804
"DNAJA1",1.23866688981725
"B4GALT1",-0.331036736596777
"CHMP5",0.834829957642754
"NFX1",-1.33482259433834
"AQP6",2.61980201172902
"DIMT1",1.70763663066602
"IPO11",0.76172657092732
"FOLH1",0.0851250939285258
"EIF2AK1",1.19608914082918
"EPDR1",2.72490787156565
"SNX10",-1.53469945849695
"SEPHS1",2.51348456760242
"MRPL28",1.53358104677382
"HBQ1",-1.34901631614272
"ITPKC",1.39649004447416
"FAT2",-0.914575206040209
"RBM22",1.43411166137902
"TMED2",1.51293398278732
"ERO1LB",2.7590260939589
"ZFAND6",1.10280554140557
"HSD17B2",5.35615531909827
"TXLNG",-0.255946924797671
"PPEF1",0.501850622134331
"LAT2",-0.862702415345055
"HUWE1",-1.41326456295221
"ZW10",1.17233227402137
"ALG9",-0.900931710097983
"NOX4",-0.0481398857065565
"ACOX3",-1.55582156967752
"MTMR2",-0.502242084137193
"PPP1R15A",0.000397899488751909
"HSD17B14",0.688808083369751
"TRIP6",2.07773396500325
"ACHE",-1.07157506898066
"FTL",0.185978047113512
"SRRT",2.7670025316131
"BAX",1.77222354281896
"NLK",-1.41954873834741
"PIGS",1.28830184418105
"ADAMTS2",0.558790400455445
"ATXN7L3",-0.0255990459022253
"PGS1",1.15610782230343
"PSMC5",3.18875376607953
"UIMC1",-0.153558182481156
"MMP2",4.19451882179154
"MT3",-0.315123836542083
"LPCAT2",0.201417323292902
"GNAO1",-1.98852386631606
"OGFOD1",0.135129426532354
"SH3BP2",-0.631535990812838
"NOP14",1.11097081175673
"ADD1",1.64059788169322
"L2HGDH",-1.89932438063749
"TXNDC16",-0.51788504063085
"C14orf166",1.9444716342341
"NID2",4.41413056533135
"GMCL1",0.0901070035367189
"SF3B2",2.7086386375243
"KLHL42",-1.13563120819017
"GNAS",0.296419545226832
"DNM1L",-1.46646320580133
"PTHLH",0.945967370818874
"PHACTR3",-1.14821738119078
"ERGIC2",-1.09141526094259
"TFAP2C",4.28604832563766
"AURKA",2.04184991544519
"CASS4",0.472783944647247
"PIR",1.3373271463677
"AAMDC",1.73210544222606
"RFX2",3.48748754638127
"METTL2A",0.796701780852548
"ALG6",0.332336608635161
"CNOT3",1.10696110490587
"GP6",0.764487819627453
"PTPN4",-1.69728837980446
"DDX18",0.557682451823512
"KHSRP",0.169819813387629
"GNA11",0.0624931120076441
"ASAP3",3.06991845269158
"EDEM2",0.725146838255868
"DNMT3B",-0.0701711539233009
"TPX2",2.73357032834173
"FER1L4",0.0986486950403352
"PDRG1",3.73321495977275
"EPB41L1",-1.8488516751318
"DOCK9",-2.38654577893854
"ANKRD10",-0.441778007426385
"TGDS",1.39590266430035
"DOCK3",-1.93432576998217
"C3orf18",0.585952857007809
"COQ9",1.46267785287589
"KIF9",2.90323821399306
"ARHGAP28",0.331550662728405
"CRLS1",1.95636892309048
"PPP1R13B",-0.898097940045089
"ATRN",-0.264592953143292
"SMOX",0.593501563425858
"FKBP1A",-0.902345680852898
"NSFL1C",0.212308146674512
"SLC4A11",1.50248412965511
"C20orf194",-1.02549821675798
"ZNF343",-0.357606100740775
"EBF4",-0.42534302448767
"CPXM1",1.22470875126534
"MAVS",1.86357732645223
"F11",-1.79697601228898
"XRN2",1.99462227314563
"PLK1S1",2.21249403828011
"DYNLL1",1.6943422257521
"TESC",-2.01818210737701
"SNX5",1.96607759536042
"RPL6",1.96400746277235
"MAPKAPK5",-1.68939330787055
"P2RX7",3.4941743888699
"ESF1",0.140832594915702
"RBBP9",-0.497998632303222
"ANAPC5",-0.522392059544602
"SLC23A2",-2.20581316872875
"SLC8B1",-0.806860178215954
"TMEM230",2.61681957963334
"DZANK1",0.157934808616529
"KDM2B",0.569309785472701
"C20orf26",2.51338460798789
"LHX5",-0.229495906090108
"TASP1",0.0495040349733784
"GCN1L1",1.81877017562246
"RPLP0",2.02579736255937
"PXN",1.6251744693918
"SIRT4",0.68609389547679
"RPH3A",-2.22763897039751
"KIF16B",0.95827333506425
"TRMT6",-0.674526019563718
"CHGB",-0.896944100620649
"PEBP1",-1.13295162694864
"TBX5",-0.918063874869762
"BRAP",0.988863319670477
"ERP29",2.15259254874229
"NOS1",-1.77185008461815
"FUS",-0.460776128503353
"IGBP1",0.208643558744681
"ZNF302",0.803155962406937
"GRAMD1A",0.0580610162746661
"HEPH",3.25617116348276
"CDIP1",-0.204009366400576
"CMTM1",0.983215177783687
"KCNH4",-1.83222023915831
"GANAB",2.35944584621609
"GMIP",0.0648639088789685
"RBM41",-1.23900010933545
"BIRC5",2.14909222368797
"LAG3",-1.22856132443532
"MLF2",0.920897672077763
"OTUB2",0.556037983530853
"DDX24",0.449837226759218
"ZBTB25",0.169997638302554
"NECAP1",-1.04649183469118
"ARHGAP4",-0.0462956470848678
"ANKRD24",-0.903245574326387
"DHX32",1.75943638923017
"RCOR1",2.64577304243069
"GPATCH2L",-2.10147954604514
"LTBP4",0.00676808325805363
"BLVRB",1.370001287621
"SLC9A1",-2.37818371353727
"SPTLC1",1.44177579151411
"PAPOLA",0.557293395416905
"CCNK",-0.307656459357551
"PCBP4",-0.248358875699686
"YPEL3",0.64824868545437
"MRPS33",2.042552559861
"NDUFB2",-1.12602375544292
"NUDC",3.36106056909061
"MAEA",1.21143805641049
"ICAM1",1.26150814608484
"STRN4",0.659582765637691
"IRAK3",-0.489092684441314
"LYZ",-1.71070706227977
"SI",-1.47259334505179
"MUL1",2.32445384187264
"TFAP4",0.451947561972059
"PDCD7",1.03615730978506
"SPG21",1.52899913710976
"DNAJB11",1.62242128251474
"THPO",1.07035935069659
"CHRD",2.7980359813336
"RAB11FIP3",-0.31627765126574
"GNPTG",2.29110459311486
"ZNF268",0.496663862332828
"GOLGA3",-0.109096940976374
"PABPC4",0.109185751022734
"CERS4",0.116811522312973
"MCOLN1",0.348640032737777
"USP48",-1.10169175372282
"EFNB1",3.51547181738232
"PDPR",-0.223011783209715
"AARS",-0.277173163320157
"GLG1",1.1365236004159
"KIF4A",2.22933556140275
"TNRC6A",-1.22545642512196
"FCGBP",-0.243694626793626
